lambda,ntilde_eta50,sigmaz_eta50,x2_eta50,u4x_eta50,gap_eta50,cv_eta50,ntilde_eta200,sigmaz_eta200,x2_eta200,u4x_eta200,gap_eta200,cv_eta200,ntilde_eta1000,sigmaz_eta1000,x2_eta1000,u4x_eta1000,gap_eta1000,cv_eta1000
8.177551,6.6686456429e1,-7.3660639397e-2,6.3386104586e0,4.7260725162e-1,6.8915743382e-2,0.0000000000e0,6.6530479342e1,-5.1492802905e-1,2.3323156900e0,2.1728897988e-1,5.1236013314e-1,0.0000000000e0,6.6755481776e1,-8.7503237926e-1,1.2671387313e0,2.9618290830e-2,8.7481330285e-1,0.0000000000e0
8.278571,6.8356453202e1,-6.9094194814e-2,6.4720590150e0,4.7628450436e-1,6.4482200002e-2,0.0000000000e0,6.8190131741e1,-5.0648654957e-1,2.3655224902e0,2.2189629019e-1,5.0391307030e-1,0.0000000000e0,6.8415378393e1,-8.7213296994e-1,1.2737808250e0,3.0785897986e-2,8.7190954451e-1,0.0000000000e0
8.379592,7.0046740400e1,-6.4768014532e-2,6.6071331806e0,4.7986858688e-1,6.0284637475e-2,0.0000000000e0,6.9870345673e1,-4.9808190982e-1,2.3991397608e0,2.2647796724e-1,4.9550412821e-1,0.0000000000e0,7.0095671138e1,-8.6920773421e-1,1.2805045157e0,3.1978143893e-2,8.6897995167e-1,0.0000000000e0
8.480612,7.1757305307e1,-6.0673318645e-2,6.7438321904e0,4.8336212654e-1,5.6314323160e-2,0.0000000000e0,7.1571125097e1,-4.8971688330e-1,2.4331675746e0,2.3103250817e-1,4.8713607422e-1,0.0000000000e0,7.1796363351e1,-8.6625699148e-1,1.2873098163e0,3.3194881420e-2,8.6602484994e-1,0.0000000000e0
8.581633,7.3488136651e1,-5.6801346336e-2,6.8821553713e0,4.8676769019e-1,5.2562558108e-2,0.0000000000e0,7.3292469149e1,-4.8139419676e-1,2.4676059086e0,2.3555849540e-1,4.7881160439e-1,0.0000000000e0,7.3517453911e1,-8.6328107094e-1,1.2941967217e0,3.4435945714e-2,8.6304456686e-1,0.0000000000e0
8.682653,7.5239224147e1,-5.3143384114e-2,7.0221021063e0,4.9008778248e-1,4.9020702286e-2,0.0000000000e0,7.5034379250e1,-4.7311649388e-1,2.5024547868e0,2.4005461283e-1,4.7053334254e-1,0.0000000000e0,7.5258944161e1,-8.6028029947e-1,1.3011652367e0,3.5701159543e-2,8.6003943198e-1,0.0000000000e0
8.783673,7.7010558628e1,-4.9690790527e-2,7.1636718450e0,4.9332484576e-1,4.5680197920e-2,0.0000000000e0,7.6796855369e1,-4.6488635256e-1,2.5377142048e0,2.4451963263e-1,4.6230383934e-1,0.0000000000e0,7.7020834993e1,-8.5725500665e-1,1.3082153642e0,3.6990331654e-2,8.5700977679e-1,0.0000000000e0
8.884694,7.8802142695e1,-4.6435000748e-2,7.3068649554e0,4.9648127831e-1,4.2532590933e-2,0.0000000000e0,7.8579898977e1,-4.5670627009e-1,2.5733841892e0,2.4895241964e-1,4.5412557151e-1,0.0000000000e0,7.8803125601e1,-8.5420552683e-1,1.3153471006e0,3.8303256273e-2,8.5395593453e-1,0.0000000000e0
8.985714,8.0613937605e1,-4.3367639786e-2,7.4516784796e0,4.9955934261e-1,3.9569550523e-2,0.0000000000e0,8.0383510231e1,-4.4857867564e-1,2.6094647413e0,2.5335192091e-1,4.4600094113e-1,0.0000000000e0,8.0605817568e1,-8.5113219201e-1,1.3225604515e0,3.9639716555e-2,8.5087824028e-1,0.0000000000e0
9.086735,8.2445969285e1,-4.0480357726e-2,7.5981146078e0,5.0256134908e-1,3.6782886926e-2,0.0000000000e0,8.2207689308e1,-4.4050592325e-1,2.6459558636e0,2.5771716592e-1,4.3793227502e-1,0.0000000000e0,8.2428909400e1,-8.4803534118e-1,1.3298554104e0,4.0999481000e-2,8.4777703082e-1,0.0000000000e0
9.187755,8.4298222223e1,-3.7765030942e-2,7.7461721980e0,5.0548947299e-1,3.4164567374e-2,0.0000000000e0,8.4052436118e1,-4.3249029249e-1,2.6828575540e0,2.6204726262e-1,4.2992182415e-1,0.0000000000e0,8.4272405856e1,-8.4491530439e-1,1.3372319958e0,4.2382310862e-2,8.4465264452e-1,0.0000000000e0
9.288776,8.6170692527e1,-3.5213685421e-2,7.8958510177e0,5.0834584698e-1,3.1706730339e-2,2.8610229492e-6,8.5917750659e1,-4.2453398649e-1,2.7201698134e0,2.6634139512e-1,4.2197176326e-1,0.0000000000e0,8.6136304392e1,-8.4177242565e-1,1.3446901969e0,4.3787950490e-2,8.4150542144e-1,0.0000000000e0
9.389796,8.8063377191e1,-3.2818528888e-2,8.0471508869e0,5.1113254327e-1,2.9401698079e-2,9.5367431641e-7,8.7803632456e1,-4.1663913383e-1,2.7578926337e0,2.7059881919e-1,4.1408419046e-1,0.0000000000e0,8.8020607187e1,-8.3860704255e-1,1.3522300217e0,4.5216136782e-2,8.3833570315e-1,0.0000000000e0
9.490816,8.9976274090e1,-3.0571962603e-2,8.2000716788e0,5.1385157466e-1,2.7241987578e-2,1.9073486328e-6,8.9710080978e1,-4.0880778645e-1,2.7960260066e0,2.7481886018e-1,4.0626112696e-1,0.0000000000e0,8.9925312776e1,-8.3541950027e-1,1.3598514640e0,4.6666593358e-2,8.3514383262e-1,0.0000000000e0
9.591837,9.1909381926e1,-2.8466591577e-2,8.3546133160e0,5.1650489544e-1,2.5220319918e-2,0.0000000000e0,9.1637096049e1,-4.0104191773e-1,2.8345699319e0,2.7900091076e-1,3.9850451685e-1,0.0000000000e0,9.1850423536e1,-8.3221013896e-1,1.3675545326e0,4.8139036701e-2,8.3193015436e-1,0.0000000000e0
9.692857,9.3862700177e1,-2.6495233190e-2,8.5107757679e0,5.1909440244e-1,2.3329628148e-2,0.0000000000e0,9.3584676413e1,-3.9334342817e-1,2.8735243884e0,2.8314442485e-1,3.9081622705e-1,0.0000000000e0,9.3795939675e1,-8.2897930379e-1,1.3753392278e0,4.9633172061e-2,8.2869501405e-1,0.0000000000e0
9.793878,9.5836229048e1,-2.4650924286e-2,8.6685590472e0,5.2162193618e-1,2.1563063798e-2,1.9073486328e-6,9.5552820906e1,-3.8571414040e-1,2.9128893576e0,2.8724891732e-1,3.8319804717e-1,0.0000000000e0,9.5761861216e1,-8.2572734150e-1,1.3832055491e0,5.1148695426e-2,8.2543875879e-1,0.0000000000e0
9.894898,9.7829969420e1,-2.2926926835e-2,8.8279632074e0,5.2408928201e-1,1.9914001977e-2,0.0000000000e0,9.7541529273e1,-3.7815579621e-1,2.9526648398e0,2.9131396264e-1,3.7565168966e-1,0.0000000000e0,9.7748188690e1,-8.2245459922e-1,1.3911534979e0,5.2685294515e-2,8.2216173689e-1,0.0000000000e0
9.995918,9.9843922800e1,-2.1316732193e-2,8.9889883395e0,5.2649817134e-1,1.8376045256e-2,3.8146972656e-6,9.9550799495e1,-3.7067006683e-1,2.9928508011e0,2.9533918669e-1,3.6817878984e-1,0.0000000000e0,9.9754924454e1,-8.1916142228e-1,1.3991830833e0,5.4242650280e-2,8.1886429776e-1,0.0000000000e0
10.096939,1.0187809127e2,-1.9814063969e-2,9.1516345690e0,5.2885028291e-1,1.6943026347e-2,7.6293945312e-6,1.0158063041e2,-3.6325854304e-1,3.0334472250e0,2.9932426940e-1,3.6078090620e-1,0.0000000000e0,1.0178206729e2,-8.1584816297e-1,1.4072942997e0,5.5820433174e-2,8.1554679198e-1,0.0000000000e0
10.197959,1.0393247744e2,-1.8412879310e-2,9.3159020530e0,5.3114724404e-1,1.5609009693e-2,3.0517578125e-5,1.0363102049e2,-3.5592274004e-1,3.0744540887e0,3.0326893958e-1,3.5345952055e-1,0.0000000000e0,1.0382961747e2,-8.1251517219e-1,1.4154871477e0,5.7418307525e-2,8.1220957113e-1,0.0000000000e0
10.298980,1.0600708441e2,-1.7107368163e-2,9.4817909781e0,5.3339063198e-1,1.4368291970e-2,8.9645385742e-5,1.0570196787e2,-3.4866409752e-1,3.1158713633e0,3.0717297253e-1,3.4621603846e-1,0.0000000000e0,1.0589757757e2,-8.0916279807e-1,1.4237616369e0,5.9035932651e-2,8.0885298775e-1,0.0000000000e0
10.400000,1.0810191574e2,-1.5891949538e-2,9.6493015580e0,5.3558197519e-1,1.3215401733e-2,2.4223327637e-4,1.0779347111e2,-3.4148397752e-1,3.1576990289e0,3.1103618893e-1,3.3905178963e-1,0.0000000000e0,1.0798594591e2,-8.0579139662e-1,1.4321177600e0,6.0672958160e-2,8.0547739534e-1,0.0000000000e0
10.501020,1.1021697542e2,-1.4761263198e-2,9.8184340329e0,5.3772275478e-1,1.2145098091e-2,6.1225891113e-4,1.0990552788e2,-3.3438366917e-1,3.1999370487e0,3.1485845006e-1,3.3196802834e-1,0.0000000000e0,1.1009472345e2,-8.0240132035e-1,1.4405555205e0,6.2329029818e-2,8.0208314824e-1,0.0000000000e0
10.602041,1.1235226791e2,-1.3710154653e-2,9.9891886709e0,5.3981440584e-1,1.1152368626e-2,1.4324188232e-3,1.1203813645e2,-3.2736438438e-1,3.2425853980e0,3.1863965813e-1,3.2496593408e-1,0.0000000000e0,1.1222391107e2,-7.9899292278e-1,1.4490749211e0,6.4003787813e-2,7.9867060159e-1,0.0000000000e0
10.703061,1.1450779819e2,-1.2733651447e-2,1.0161565771e1,5.4185831900e-1,1.0232426608e-2,3.0918121338e-3,1.1419129434e2,-3.2042726260e-1,3.2856440386e0,3.2237975181e-1,3.1804661208e-1,0.0000000000e0,1.1437351155e2,-7.9556655513e-1,1.4576759725e0,6.5696868778e-2,7.9524011122e-1,0.0000000000e0
10.804082,1.1668357190e2,-1.1826929974e-2,1.0335565673e1,5.4385584188e-1,9.3807074820e-3,6.2160491943e-3,1.1636499969e2,-3.1357336735e-1,3.3291129441e0,3.2607870626e-1,3.1121109402e-1,0.0000000000e0,1.1654352299e2,-7.9212257680e-1,1.4663586664e0,6.7407901018e-2,7.9179203371e-1,0.0000000000e0
10.905102,1.1887959547e2,-1.0985274968e-2,1.0511188761e1,5.4580828073e-1,8.5928648910e-3,1.1678695679e-2,1.1855924982e2,-3.0680369122e-1,3.3729920730e0,3.2973652875e-1,3.0446033876e-1,0.0000000000e0,1.1873394610e2,-7.8866134360e-1,1.4751230052e0,6.9136510668e-2,7.8832672616e-1,0.0000000000e0
11.006122,1.2109587635e2,-1.0204038030e-2,1.0688435485e1,5.4771690192e-1,7.8647660240e-3,2.0608901978e-2,1.2077404198e2,-3.0011915429e-1,3.4172813829e0,3.3335325797e-1,2.9779523314e-1,0.0000000000e0,1.2094478124e2,-7.8518321247e-1,1.4839689898e0,7.0882319764e-2,7.8484454629e-1,0.0000000000e0
11.107143,1.2333242315e2,-9.4786060544e-3,1.0867306360e1,5.4958293343e-1,7.1924866711e-3,3.4294128418e-2,1.2300937403e2,-2.9352060306e-1,3.4619808438e0,3.3692896312e-1,2.9121659280e-1,0.0000000000e0,1.2317603103e2,-7.8168853731e-1,1.4928966299e0,7.2644948714e-2,7.8134585226e-1,0.0000000000e0
11.208163,1.2558924571e2,-8.8043933571e-3,1.1047801978e1,5.5140756604e-1,6.5723057532e-3,5.3976058960e-2,1.2526524324e2,-2.8700881478e-1,3.5070904143e0,3.4046374020e-1,2.8472516308e-1,0.0000000000e0,1.2542769372e2,-7.7817767932e-1,1.5019059182e0,7.4424011427e-2,7.7783100272e-1,0.0000000000e0
11.309184,1.2786635499e2,-8.1768708173e-3,1.1229922996e1,5.5319195426e-1,6.0006996364e-3,8.0633163452e-2,1.2754164658e2,-2.8058449749e-1,3.5526100480e0,3.4395771077e-1,2.7832162002e-1,0.0000000000e0,1.2769977094e2,-7.7465099479e-1,1.5109968605e0,7.6219121844e-2,7.7430035663e-1,0.0000000000e0
11.410204,1.3016376266e2,-7.5916403248e-3,1.1413670115e1,5.5493721684e-1,5.4743360481e-3,1.1469268799e-1,1.2983858141e2,-2.7424828910e-1,3.5985397060e0,3.4741102131e-1,2.7200657129e-1,0.0000000000e0,1.2999226306e2,-7.7110884229e-1,1.5201694578e0,7.8029890626e-2,7.7075427329e-1,0.0000000000e0
11.511224,1.3248148049e2,-7.0445535188e-3,1.1599044041e1,5.5664443689e-1,4.9900678943e-3,1.5574264526e-1,1.3215604446e2,-2.6800076119e-1,3.6448793376e0,3.5082384004e-1,2.6578055731e-1,0.0000000000e0,1.3230517052e2,-7.6755158055e-1,1.5294237113e0,7.9855926578e-2,7.6719311220e-1,0.0000000000e0
11.612245,1.3481951942e2,-6.5318619583e-3,1.1786045432e1,5.5831466184e-1,4.5449267971e-3,2.0240402222e-1,1.3449403367e2,-2.6184241514e-1,3.6916289167e0,3.5419635818e-1,2.5964405227e-1,0.0000000000e0,1.3463849285e2,-7.6397956988e-1,1.5387596185e0,8.1696836217e-2,7.6361723311e-1,0.0000000000e0
11.713265,1.3717788856e2,-6.0503743768e-3,1.1974674834e1,5.5994890318e-1,4.1361165382e-3,2.5229263306e-1,1.3685258776e2,-2.5577358328e-1,3.7387892328e0,3.5752884352e-1,2.5359746528e-1,0.0000000000e0,1.3699223391e2,-7.6039316410e-1,1.5481771944e0,8.3552228268e-2,7.6002699587e-1,0.0000000000e0
11.814286,1.3955659423e2,-5.5975889317e-3,1.2164932626e1,5.6154813654e-1,3.7610064497e-3,3.0224227905e-1,1.3923155426e2,-2.4979501696e-1,3.7863572521e0,3.6082131563e-1,2.4764114158e-1,0.0000000000e0,1.3936639093e2,-7.5679272731e-1,1.5576764273e0,8.5421705320e-2,7.5642276038e-1,0.0000000000e0
11.915306,1.4195563921e2,-5.1717673913e-3,1.2356818976e1,5.6311330209e-1,3.4171246885e-3,3.4865951538e-1,1.4163114960e2,-2.4390647626e-1,3.8343373191e0,3.6407432276e-1,2.4177536375e-1,0.0000000000e0,1.4176096195e2,-7.5317862223e-1,1.5672573089e0,8.7304870064e-2,7.5280488662e-1,0.0000000000e0
12.016327,1.4437502245e2,-4.7719258568e-3,1.2550333821e1,5.6464530568e-1,3.1021515449e-3,3.8800811768e-1,1.4405118146e2,-2.3810867566e-1,3.8827256035e0,3.6728786738e-1,2.3600035288e-1,0.0000000000e0,1.4417595831e2,-7.4955119161e-1,1.5769198839e0,8.9201335383e-2,7.4917373443e-1,0.0000000000e0
12.117347,1.4681473934e2,-4.3977323120e-3,1.2745476884e1,5.6614502065e-1,2.8139127897e-3,4.1730880737e-1,1.4649177275e2,-2.3240149846e-1,3.9315245800e0,3.7046239290e-1,2.3031626991e-1,0.0000000000e0,1.4661137174e2,-7.4591080763e-1,1.5866641189e0,9.1110698801e-2,7.4552966365e-1,0.0000000000e0
12.218367,1.4927478247e2,-4.0493216384e-3,1.2942247721e1,5.6761329016e-1,2.5503729532e-3,4.3458175659e-1,1.4895284490e2,-2.2678525011e-1,3.9807326937e0,3.7359808854e-1,2.2472321695e-1,0.0000000000e0,1.4906720120e2,-7.4225783133e-1,1.5964900090e0,9.3032563881e-2,7.4187303379e-1,0.0000000000e0
12.319388,1.5175514287e2,-3.7270581581e-3,1.3140645795e1,5.6905093001e-1,2.3096288350e-3,4.3909072876e-1,1.5143440444e2,-2.2125997416e-1,4.0303500918e0,3.7669526886e-1,2.1922123854e-1,0.0000000000e0,1.5154345069e2,-7.3859261609e-1,1.6063975697e0,9.4966538762e-2,7.3820420433e-1,0.0000000000e0
12.420408,1.5425581141e2,-3.4312876759e-3,1.3340670556e1,5.7045873143e-1,2.0899029882e-3,4.3135070801e-1,1.5393648239e2,-2.1582560700e-1,4.0803774117e0,3.7975428820e-1,2.1381032310e-1,0.0000000000e0,1.5404012113e2,-7.3491551961e-1,1.6163868043e0,9.6912230064e-2,7.3452353436e-1,0.0000000000e0
12.521429,1.5677678016e2,-3.1621218906e-3,1.3542321531e1,5.7183746349e-1,1.8895374381e-3,4.1287231445e-1,1.5645905652e2,-2.1048214793e-1,4.1308142260e0,3.8277544466e-1,2.0849040426e-1,0.0000000000e0,1.5655721243e2,-7.3122690078e-1,1.6264577118e0,9.8869244789e-2,7.3083138263e-1,0.0000000000e0
12.622449,1.5931804346e2,-2.9192874710e-3,1.3745598379e1,5.7318787512e-1,1.7069873891e-3,3.8591766357e-1,1.5900212326e2,-2.0522950013e-1,4.1816604802e0,3.8575906917e-1,2.0326136226e-1,0.0000000000e0,1.5909472517e2,-7.2752711710e-1,1.6366102941e0,1.0083719187e-1,7.2712810754e-1,0.0000000000e0
12.723469,1.6187959861e2,-2.7020549160e-3,1.3950500939e1,5.7451069630e-1,1.5408152320e-3,3.5308074951e-1,1.6156569721e2,-2.0006747783e-1,4.2329164836e0,3.8870552187e-1,1.9812302541e-1,0.0000000000e0,1.6165266039e2,-7.2381652500e-1,1.6468445547e0,1.0281568225e-1,7.2341406702e-1,0.0000000000e0
12.824490,1.6446144602e2,-2.5092439009e-3,1.4157029235e1,5.7580663875e-1,1.3896846102e-3,3.1686401367e-1,1.6414970711e2,-1.9499601367e-1,4.2845808283e0,3.9161507312e-1,1.9307517152e-1,0.0000000000e0,1.6423101530e2,-7.2009548590e-1,1.6571604822e0,1.0480432583e-1,7.1968961852e-1,0.0000000000e0
12.925510,1.6706358905e2,-2.3392883206e-3,1.4365183470e1,5.7707639609e-1,1.2523547682e-3,2.7955627441e-1,1.6675424531e2,-1.9001466860e-1,4.3366553783e0,3.9448818498e-1,1.8811752934e-1,0.0000000000e0,1.6682979541e2,-7.1636434874e-1,1.6675580979e0,1.0680274101e-1,7.1595511884e-1,0.0000000000e0
13.026531,1.6968603356e2,-2.1903375195e-3,1.4574963994e1,5.7832064370e-1,1.1276749701e-3,2.4295425415e-1,1.6937924839e2,-1.8512325999e-1,4.3891388830e0,3.9732515035e-1,1.8324978003e-1,0.0000000000e0,1.6944899827e2,-7.1262347332e-1,1.6780373915e0,1.0881054236e-1,7.1221092427e-1,0.0000000000e0
13.127551,1.7232878720e2,-2.0603706319e-3,1.4786371267e1,5.7954003851e-1,1.0145791641e-3,2.0837020874e-1,1.7202474310e2,-1.8032138542e-1,4.4420318945e0,4.0012636732e-1,1.7847155864e-1,0.0000000000e0,1.7208862470e2,-7.0887321405e-1,1.6885983660e0,1.1082734954e-1,7.0845739043e-1,0.0000000000e0
13.228571,1.7499185886e2,-1.9473057116e-3,1.4999405823e1,5.8073521877e-1,9.1208094216e-4,1.7665481567e-1,1.7469067722e2,-1.7560874029e-1,4.4953333857e0,4.0289215503e-1,1.7378245564e-1,0.0000000000e0,1.7474867574e2,-7.0511392435e-1,1.6992410249e0,1.1285278508e-1,7.0469487207e-1,0.0000000000e0
13.329592,1.7767525798e2,-1.8490918432e-3,1.5214068228e1,5.8190680397e-1,8.1926850621e-4,1.4828491211e-1,1.7737709612e2,-1.7098480160e-1,4.5490442812e0,4.0562293899e-1,1.6918201834e-1,0.0000000000e0,1.7742915075e2,-7.0134595920e-1,1.7099653653e0,1.1488647314e-1,7.0092372332e-1,0.0000000000e0
13.430612,1.8037899407e2,-1.7637790475e-3,1.5430359053e1,5.8305539495e-1,7.3530002453e-4,1.2340164185e-1,1.8008394366e2,-1.6644918044e-1,4.6031634755e0,4.0831904409e-1,1.6466975242e-1,0.0000000000e0,1.8013005133e2,-6.9756966970e-1,1.7207713930e0,1.1692804263e-1,6.9714429741e-1,0.0000000000e0
13.531633,1.8310307636e2,-1.6895653569e-3,1.5648278852e1,5.8418157408e-1,6.5939907748e-4,1.0190582275e-1,1.8281136206e2,-1.6200111912e-1,4.6576938295e0,4.1098099400e-1,1.6024512346e-1,0.0000000000e0,1.8285137860e2,-6.9378540666e-1,1.7316591121e0,1.1897712540e-1,6.9335694667e-1,0.0000000000e0
13.632653,1.8584751349e2,-1.6248236714e-3,1.5867828142e1,5.8528590566e-1,5.9085039007e-4,8.3633422852e-2,1.8555912927e2,-1.5764041502e-1,4.7126309203e0,4.1360895862e-1,1.5590755840e-1,0.0000000000e0,1.8559312991e2,-6.8999352526e-1,1.7426285114e0,1.2103335382e-1,6.8956202256e-1,0.0000000000e0
13.733673,1.8861231336e2,-1.5681123230e-3,1.6089007400e1,5.8636893640e-1,5.2899572350e-4,6.8222045898e-2,1.8832736428e2,-1.5336627177e-1,4.7679771437e0,4.1620344298e-1,1.5165644705e-1,0.0000000000e0,1.8835530471e2,-6.8619437672e-1,1.7536795884e0,1.2309636543e-1,6.8575987542e-1,0.0000000000e0
13.834694,1.9139748308e2,-1.5181736507e-3,1.6311817050e1,5.8743119598e-1,4.7322996542e-4,5.5381774902e-2,1.9111608551e2,-1.4917802616e-1,4.8237328848e0,4.1876485283e-1,1.4749114358e-1,0.0000000000e0,1.9113791481e2,-6.8238829430e-1,1.7648123898e0,1.2516581067e-1,6.8195085468e-1,0.0000000000e0
13.935714,1.9420302892e2,-1.4739244979e-3,1.6536257470e1,5.8847319762e-1,4.2299744234e-4,4.4776916504e-2,1.9392525637e2,-1.4507506273e-1,4.8798974285e0,4.2129354435e-1,1.4341096806e-1,0.0000000000e0,1.9394094892e2,-6.7857564190e-1,1.7760268701e0,1.2724132655e-1,6.7813530861e-1,0.0000000000e0
14.036735,1.9702895634e2,-1.4344418436e-3,1.6762328986e1,5.8949543871e-1,3.7778845885e-4,3.6048889160e-2,1.9675484725e2,-1.4105671737e-1,4.9364701993e0,4.2378988294e-1,1.3941520784e-1,0.0000000000e0,1.9676440960e2,-6.7475676322e-1,1.7873230389e0,1.2932256440e-1,6.7431358433e-1,0.0000000000e0
14.137755,1.9987527004e2,-1.3989459918e-3,1.6990031882e1,5.9049840142e-1,3.3713595406e-4,2.8930664062e-2,1.9960490450e2,-1.3712218694e-1,4.9934521397e0,4.2625430103e-1,1.3550311917e-1,0.0000000000e0,1.9960829897e2,-6.7093200145e-1,1.7987009045e0,1.3140917923e-1,6.7048602780e-1,0.0000000000e0
14.238776,2.0274197405e2,-1.3667830849e-3,1.7219366399e1,5.9148255326e-1,3.0061240608e-4,2.3124694824e-2,2.0247538795e2,-1.3327075974e-1,5.0508424630e0,4.2868715497e-1,1.3167392851e-1,0.0000000000e0,2.0247262060e2,-6.6710169669e-1,1.8101604805e0,1.3350083127e-1,6.6665298375e-1,0.0000000000e0
14.339796,2.0562907178e2,-1.3374080727e-3,1.7450332742e1,5.9244834774e-1,2.6782688735e-4,1.8455505371e-2,2.0536630685e2,-1.2950162623e-1,5.1086413692e0,4.3108884377e-1,1.2792683413e-1,0.0000000000e0,2.0535736548e2,-6.6326620449e-1,1.8217017306e0,1.3559717584e-1,6.6281479548e-1,0.0000000000e0
14.440816,2.0853656611e2,-1.3103688409e-3,1.7682931083e1,5.9339622484e-1,2.3842230360e-4,1.4686584473e-2,2.0827765793e2,-1.2581396687e-1,5.1668488090e0,4.3345975481e-1,1.2426100746e-1,0.0000000000e0,2.0826254279e2,-6.5942585481e-1,1.8333246911e0,1.3769788589e-1,6.5897180517e-1,0.0000000000e0
14.541837,2.1146445944e2,-1.2852918695e-3,1.7917161567e1,5.9432661156e-1,2.1207281651e-4,1.1650085449e-2,2.1120943806e2,-1.2220693595e-1,5.2254647349e0,4.3580027452e-1,1.2067559454e-1,0.0000000000e0,2.1118815359e2,-6.5558098718e-1,1.8450293657e0,1.3980263283e-1,6.5512435339e-1,0.0000000000e0
14.642857,2.1441275378e2,-1.2618695626e-3,1.8153024314e1,5.9523992245e-1,1.8848143628e-4,9.2239379883e-3,2.1416164446e2,-1.1867966285e-1,5.2844891061e0,4.3811078824e-1,1.1716971746e-1,0.0000000000e0,2.1413418628e2,-6.5173195618e-1,1.8568157078e0,1.4191108359e-1,6.5127277947e-1,0.0000000000e0
14.743878,2.1738145080e2,-1.2398492402e-3,1.8390519425e1,5.9613656002e-1,1.6737770241e-4,7.2784423828e-3,2.1713427394e2,-1.1523125426e-1,5.3439218737e0,4.4039167948e-1,1.1374247573e-1,0.0000000000e0,2.1710065651e2,-6.4787907927e-1,1.8686837794e0,1.4402292917e-1,6.4741742111e-1,0.0000000000e0
14.844898,2.2037055186e2,-1.2190237165e-3,1.8629646981e1,5.9701691523e-1,1.4851560192e-4,5.7296752930e-3,2.2012732365e2,-1.1186079476e-1,5.4037629950e0,4.4264333019e-1,1.1039294768e-1,0.0000000000e0,2.2008755743e2,-6.4402270185e-1,1.8806335528e0,1.4613784912e-1,6.4355861451e-1,0.0000000000e0
14.945918,2.2338005811e2,-1.1992233086e-3,1.8870407052e1,5.9788136788e-1,1.3167154921e-4,4.5242309570e-3,2.2314079146e2,-1.0856734782e-1,5.4640124415e0,4.4486612080e-1,1.0712019182e-1,0.0000000000e0,2.2309488917e2,-6.4016315857e-1,1.8926650282e0,1.4825553274e-1,6.3969669435e-1,0.0000000000e0
15.046939,2.2640997049e2,-1.1803091324e-3,1.9112799693e1,5.9873028703e-1,1.1664263698e-4,3.5476684570e-3,2.2617463010e2,-1.0535000505e-1,5.5246692820e0,4.4706039716e-1,1.0392324813e-1,0.0000000000e0,2.2612264977e2,-6.3630078512e-1,1.9047781972e0,1.5037567262e-1,6.3583199364e-1,0.0000000000e0
15.147959,2.2946028974e2,-1.1621674950e-3,1.9356824950e1,5.9956403133e-1,1.0324477250e-4,2.7923583984e-3,2.2922896818e2,-1.0220765702e-1,5.5857361018e0,4.4922662877e-1,1.0080113948e-1,0.0000000000e0,2.2917084701e2,-6.3243590318e-1,1.9169730908e0,1.5249797296e-1,6.3196484374e-1,0.0000000000e0
15.248980,2.3253101651e2,-1.1447052638e-3,1.9602482860e1,6.0038294946e-1,9.1311244034e-5,2.1743774414e-3,2.3230367190e2,-9.9139451519e-2,5.6472102382e0,4.5136509450e-1,9.7752872824e-2,0.0000000000e0,2.3223947554e2,-6.2856884945e-1,1.9292496869e0,1.5462213362e-1,6.2809557431e-1,0.0000000000e0
15.350000,2.3562215129e2,-1.1278460331e-3,1.9849773455e1,6.0118738037e-1,8.0691156626e-5,1.6937255859e-3,2.3539878230e2,-9.6144339031e-2,5.7090925251e0,4.5347619579e-1,9.4777440548e-2,0.0000000000e0,2.3532855611e2,-6.2469992610e-1,1.9416080685e0,1.5674787738e-1,6.2422451321e-1,0.0000000000e0
15.451020,2.3873369451e2,-1.1115269793e-3,2.0098696759e1,6.0197765367e-1,7.1248050176e-5,1.3198852539e-3,2.3851429767e2,-9.3221300962e-2,5.7713829406e0,4.5556030052e-1,9.1873821680e-2,0.0000000000e0,2.3843802781e2,-6.2082953549e-1,1.9540479914e0,1.5887487587e-1,6.2035198654e-1,0.0000000000e0
15.552041,2.4186564651e2,-1.0956962928e-3,2.0349252793e1,6.0275408993e-1,6.2858729365e-5,1.0528564453e-3,2.4165021410e2,-9.0369308236e-2,5.8340814190e0,4.5761777209e-1,8.9040983133e-2,0.0000000000e0,2.4156796102e2,-6.1695791437e-1,1.9665697368e0,1.6100289570e-1,6.1647831859e-1,0.0000000000e0
15.653061,2.4501800754e2,-1.0803110745e-3,2.0601441573e1,6.0351700094e-1,5.5411956595e-5,8.0108642578e-4,2.4480653027e2,-8.7587318085e-2,5.8971879456e0,4.5964897249e-1,8.6277880925e-2,0.0000000000e0,2.4471832397e2,-6.1308542496e-1,1.9791731773e0,1.6313163842e-1,6.1260383174e-1,0.0000000000e0
15.754082,2.4819077785e2,-1.0653356355e-3,2.0855263112e1,6.0426669003e-1,4.8807531641e-5,6.3323974609e-4,2.4798324388e2,-8.4874278579e-2,5.9607024856e0,4.6165425981e-1,8.3583461312e-2,0.0000000000e0,2.4788912142e2,-6.0921238208e-1,1.9918583316e0,1.6526083557e-1,6.0872884641e-1,0.0000000000e0
15.855102,2.5138395759e2,-1.0507401104e-3,2.1110717421e1,6.0500345233e-1,4.2955199916e-5,4.8828125000e-4,2.5118035203e2,-8.2229129310e-2,6.0246249926e0,4.6363398845e-1,8.0956661971e-2,0.0000000000e0,2.5108035416e2,-6.0533910358e-1,2.0046252025e0,1.6739022096e-1,6.0485368120e-1,0.0000000000e0
