lambda,ntilde_eta50,sigmaz_eta50,x2_eta50,u4x_eta50,gap_eta50,cv_eta50,ntilde_eta200,sigmaz_eta200,x2_eta200,u4x_eta200,gap_eta200,cv_eta200,ntilde_eta1000,sigmaz_eta1000,x2_eta1000,u4x_eta1000,gap_eta1000,cv_eta1000
8.076531,6.5200721834e1,-1.5633928051e-2,6.2166258453e0,4.6938982501e-1,7.3594006814e-2,2.1201665339e-2,6.4966624394e1,-4.0806521833e-1,2.3006479013e0,2.1287468637e-1,5.2084247918e-1,4.2737600968e-1,6.5122626465e1,-8.2698637233e-1,1.2605981730e0,2.8479579311e-2,8.7769090322e-1,3.4715997265e-1
8.177551,6.6845547009e1,-1.4181222547e-2,6.3481559210e0,4.7313171749e-1,6.8915743382e-2,1.8641135190e-2,6.6608673203e1,-3.9799926260e-1,2.3334885954e0,2.1751144546e-1,5.1236013314e-1,4.2459080149e-1,6.6762345916e1,-8.2370974112e-1,1.2671593237e0,2.9622592195e-2,8.7481330285e-1,3.4864582896e-1
8.278571,6.8510549501e1,-1.2879436673e-2,6.4813048196e0,4.7677875864e-1,6.4482200002e-2,1.6358237583e-2,6.8271338345e1,-3.8799809392e-1,2.3667405867e0,2.2212410410e-1,5.0391307030e-1,4.2150795985e-1,6.8422469283e1,-8.2040081577e-1,1.2738020976e0,3.0790384870e-2,8.7190954451e-1,3.5014127956e-1
8.379592,7.0195742668e1,-1.1714246649e-2,6.6160733421e0,4.8033368478e-1,6.0284637475e-2,1.4327658399e-2,6.9954617634e1,-3.7806776550e-1,2.4004038383e0,2.2671103861e-1,4.9550412821e-1,4.1812933532e-1,7.0102994542e1,-8.1705990043e-1,1.2805264859e0,3.1982821337e-2,8.6897995167e-1,3.5164586241e-1
8.480612,7.1901139845e1,-1.0672418546e-2,6.7524622876e0,4.8379916073e-1,5.6314323160e-2,1.2525648446e-2,7.1658511630e1,-3.6821424269e-1,2.4344783703e0,2.3127073495e-1,4.8713607422e-1,4.1445778930e-1,7.1803925065e1,-8.1368729298e-1,1.2873325014e0,3.3199754443e-2,8.6602484994e-1,3.5315910293e-1
8.581633,7.3626754402e1,-9.7417655492e-3,6.8904724605e0,4.8717777998e-1,5.2562558108e-2,1.0930053220e-2,7.3383016378e1,-3.5844342583e-1,2.4689641147e0,2.3580176603e-1,4.7881160439e-1,4.1049719455e-1,7.3525259902e1,-8.1028330198e-1,1.2942201396e0,3.4441019408e-2,8.6304456686e-1,3.5468051360e-1
8.682653,7.5372599383e1,-8.9111012445e-3,7.0301046435e0,4.9047206431e-1,4.9020702286e-2,9.5203130622e-3,7.5128129661e1,-3.4876110570e-1,2.5038610404e0,2.4030280551e-1,4.7053334254e-1,4.0625242934e-1,7.5267000491e1,-8.0684823496e-1,1.3011894056e0,3.5706439013e-2,8.6003943198e-1,3.5620959394e-1
8.783673,7.7138687501e1,-8.1701884739e-3,7.1713595993e0,4.9368446446e-1,4.5680197920e-2,8.2774400071e-3,7.6893847740e1,-3.3917296598e-1,2.5391690880e0,2.4477261598e-1,4.6230383934e-1,4.0172936469e-1,7.7029147834e1,-8.0338240341e-1,1.3082403027e0,3.6995822029e-2,8.5700977679e-1,3.5774583055e-1
8.884694,7.8925036842e1,-7.5096760091e-3,7.3142385284e0,4.9681737085e-1,4.2532590933e-2,7.1839758166e-3,7.8680167917e1,-3.2968455760e-1,2.5748882210e0,2.4921005232e-1,4.5412557151e-1,3.9693484482e-1,7.8811701293e1,-7.9988612471e-1,1.3153728277e0,3.8308962744e-2,8.5395593453e-1,3.5928869672e-1
8.985714,8.0731642018e1,-6.9210939286e-3,7.4587407641e0,4.9987306463e-1,3.9569550523e-2,6.2239353429e-3,8.0487086107e1,-3.2030129673e-1,2.6110183771e0,2.5361405228e-1,4.4600094113e-1,3.9187666055e-1,8.0614662542e1,-7.9635971547e-1,1.3225869864e0,3.9645644315e-2,8.5087824028e-1,3.6083765257e-1
9.086735,8.2558531637e1,-6.3966988889e-3,7.6048683675e0,5.0285381842e-1,3.6782886926e-2,5.3827395168e-3,8.2314598005e1,-3.1102844597e-1,2.6475594917e0,2.5798363625e-1,4.3793227502e-1,3.8656351666e-1,8.2438030282e1,-7.9280350053e-1,1.3298827731e0,4.1005635318e-2,8.4777703082e-1,3.6239214479e-1
9.187755,8.4405710736e1,-5.9295193062e-3,7.7526215263e0,5.0576179792e-1,3.4164567374e-2,4.6471399837e-3,8.4162698852e1,-3.0187110242e-1,2.6845114928e0,2.6231790349e-1,4.2992182415e-1,3.8100499233e-1,8.4281809261e1,-7.8921779758e-1,1.3372602060e0,4.2388696929e-2,8.4465264452e-1,3.6395160671e-1
9.288776,8.6273189555e1,-5.5132518119e-3,7.9020008558e0,5.0859911314e-1,3.1706730339e-2,4.0051396354e-3,8.6031383746e1,-2.9283418362e-1,2.7218743074e0,2.6661602965e-1,4.2197176326e-1,3.7521149589e-1,8.6145997167e1,-7.8560293951e-1,1.3447192752e0,4.3794573591e-2,8.4150542144e-1,3.6551545811e-1
9.389796,8.8160977725e1,-5.1422191874e-3,8.0530069344e0,5.1136780981e-1,2.9401698079e-2,3.4459102753e-3,8.7920647185e1,-2.8392241732e-1,2.7596478524e0,2.7087726262e-1,4.1408419046e-1,3.6919421332e-1,8.8030596256e1,-7.8195925463e-1,1.3522599889e0,4.5223002183e-2,8.3833570315e-1,3.6708310516e-1
9.490816,9.0069084289e1,-4.8113201100e-3,8.2056403051e0,5.1406987095e-1,2.7241987578e-2,2.9597089451e-3,8.9830483438e1,-2.7514032812e-1,2.7978320415e0,2.7510092020e-1,4.0626112696e-1,3.6296505205e-1,8.9935605263e1,-7.7828708035e-1,1.3598823415e0,4.6673706392e-2,8.3514383262e-1,3.6865394053e-1
9.591837,9.1997517696e1,-4.5159811291e-3,8.3599014757e0,5.1670721840e-1,2.5220319918e-2,2.5377958082e-3,9.1760886899e1,-2.6649222507e-1,2.8364267925e0,2.7928638784e-1,3.9850451685e-1,3.5653657970e-1,9.1861026638e1,-7.7458675104e-1,1.3675863419e0,4.8146402671e-2,8.3193015436e-1,3.7022734334e-1
9.692857,9.3946285808e1,-4.2521110409e-3,8.5157909182e0,5.1928171443e-1,2.3329628148e-2,2.1723533573e-3,9.3711850909e1,-2.5798219595e-1,2.8754320037e0,2.8343311309e-1,3.9081622705e-1,3.4992195838e-1,9.3806860733e1,-7.7085860780e-1,1.3753719910e0,4.9640796291e-2,8.2869501405e-1,3.7180267880e-1
9.793878,9.5915395915e1,-4.0160578178e-3,8.6733090708e0,5.2179516338e-1,2.1563063798e-2,1.8564081111e-3,9.5683368758e1,-2.4961409351e-1,2.9148475736e0,2.8754060480e-1,3.8319804717e-1,3.4313487567e-1,9.5773107730e1,-7.6710299522e-1,1.3832392886e0,5.1156583264e-2,8.2543875879e-1,3.7337929875e-1
9.894898,9.7904854753e1,-3.8045681696e-3,8.8324563381e0,5.2424931323e-1,1.9914001977e-2,1.5837563260e-3,9.7675434375e1,-2.4139152421e-1,2.9546734144e0,2.9160843169e-1,3.7565168966e-1,3.3618947273e-1,9.7759768295e1,-7.6332026029e-1,1.3911882368e0,5.2693451318e-2,8.2216173689e-1,3.7495654126e-1
9.995918,9.9914668522e1,-3.6147497781e-3,8.9932330928e0,5.2664585726e-1,1.8376045256e-2,1.3488933619e-3,9.9688040140e1,-2.3331784864e-1,2.9949094088e0,2.9563621497e-1,3.6817878984e-1,3.2910026907e-1,9.9766844861e1,-7.5951075034e-1,1.3992188445e0,5.4251081362e-2,8.1886429776e-1,3.7653373080e-1
10.096939,1.0194484291e2,-3.4440361915e-3,9.1556396767e0,5.2898643565e-1,1.6943026347e-2,1.1469470628e-3,1.0172117907e2,-2.2539616624e-1,3.0355554531e0,2.9962363014e-1,3.6078090620e-1,3.2188208721e-1,1.0179433641e2,-7.5567482161e-1,1.4073311071e0,5.5829143902e-2,8.1554679198e-1,3.7811017837e-1
10.197959,1.0399538313e2,-3.2901543391e-3,9.3196764028e0,5.3127263707e-1,1.5609009693e-2,9.7361553344e-4,1.0377484385e2,-2.1762931315e-1,3.0766114371e0,3.0357040230e-1,3.5345952055e-1,3.1454997507e-1,1.0384224337e2,-7.5181283125e-1,1.4155250254e0,5.7427303275e-2,8.1220957113e-1,3.7968518134e-1
10.298980,1.0606629392e2,-3.1510945914e-3,9.4853435561e0,5.3350600025e-1,1.4368291970e-2,8.2510974607e-4,1.0584902684e2,-2.1001985701e-1,3.1180772461e0,3.0747630370e-1,3.4621603846e-1,3.0711912885e-1,1.0591056839e2,-7.4792513603e-1,1.4238006093e0,5.9045218742e-2,8.0885298775e-1,3.8125802373e-1
10.400000,1.0815757959e2,-3.0250832797e-3,9.6526413962e0,5.3568801552e-1,1.3215401733e-2,6.9809958222e-4,1.0794372075e2,-2.0257009109e-1,3.1599527717e0,3.1134115237e-1,3.3905178963e-1,2.9960481584e-1,1.0799930999e2,-7.4401210271e-1,1.4321578523e0,6.0682539971e-2,8.0547739534e-1,3.8282797628e-1
10.501020,1.1026924407e2,-2.9105575616e-3,9.8215701581e0,5.3782012635e-1,1.2145098091e-2,5.8966566576e-4,1.1005891760e2,-1.9528203499e-1,3.2022378929e0,3.1516480787e-1,3.3196802834e-1,2.9202229870e-1,1.1010846929e2,-7.4007409716e-1,1.4405967580e0,6.2338912712e-2,8.0208314824e-1,3.8439429630e-1
10.602041,1.1240129087e2,-2.8061425155e-3,9.9921300544e0,5.3990373080e-1,1.1152368626e-2,4.9725384451e-4,1.1219460993e2,-1.8815742906e-1,3.2449324987e0,3.1894717108e-1,3.2496593408e-1,2.8438676134e-1,1.1223804729e2,-7.3611148873e-1,1.4491173298e0,6.4013977135e-2,7.9867060159e-1,3.8595622825e-1
10.703061,1.1455372319e2,-2.7106303376e-3,1.0164321277e1,5.4194018300e-1,1.0232426608e-2,4.1863485239e-4,1.1435078975e2,-1.8119773723e-1,3.2880364683e0,3.2268818014e-1,3.1804661208e-1,2.7671323714e-1,1.1438804682e2,-7.3212464720e-1,1.4577195783e0,6.5707369796e-2,7.9524011122e-1,3.8751300352e-1
10.804082,1.1672654390e2,-2.6229615056e-3,1.0338143998e1,5.4393079451e-1,9.3807074820e-3,3.5186685272e-4,1.1652744963e2,-1.7440414427e-1,3.3315496916e0,3.2638781007e-1,3.1121109402e-1,2.6901653994e-1,1.1655846623e2,-7.2811395288e-1,1.4664034961e0,6.7418719061e-2,7.9179203371e-1,3.8906384085e-1
10.905102,1.1891975556e2,-2.5422077814e-3,1.0513598371e1,5.4587683578e-1,8.5928648910e-3,2.9526208527e-4,1.1872458160e2,-1.6777756087e-1,3.3754720483e0,3.3004606889e-1,3.0446033876e-1,2.6131119829e-1,1.1874930636e2,-7.2407978538e-1,1.4751690860e0,6.9147651045e-2,7.8832672616e-1,3.9060794612e-1
11.006122,1.2113336047e2,-2.4675569127e-3,1.0690684536e1,5.4777953742e-1,7.8647660240e-3,2.4735694751e-4,1.2094217781e2,-1.6131862447e-1,3.4198034191e0,3.3366299659e-1,2.9779523314e-1,2.5361139476e-1,1.2096056773e2,-7.2002252825e-1,1.4840163492e0,7.0893787775e-2,7.8484454629e-1,3.9214451305e-1
11.107143,1.2336736068e2,-2.3982989091e-3,1.0869402616e1,5.4964009150e-1,7.1924866711e-3,2.0688466611e-4,1.2318023096e2,-1.5502770156e-1,3.4645436966e0,3.3723866404e-1,2.9121659280e-1,2.4593090740e-1,1.2319225303e2,-7.1594256501e-1,1.4929452959e0,7.2656749569e-2,7.8134585226e-1,3.9367272326e-1
11.208163,1.2562175801e2,-2.3338137605e-3,1.1049752719e1,5.5145965288e-1,6.5723057532e-3,1.7275093705e-4,1.2543873350e2,-1.4890489514e-1,3.5096927671e0,3.4077316964e-1,2.8472516308e-1,2.3828305767e-1,1.2544436074e2,-7.1184028920e-1,1.5019559193e0,7.4436150390e-2,7.7783100272e-1,3.9519174607e-1
11.309184,1.2789655409e2,-2.2735604799e-3,1.1231734945e1,5.5323934035e-1,6.0006996364e-3,1.4401279623e-4,1.2771767784e2,-1.4295004966e-1,3.5552505158e0,3.4426663801e-1,2.7832162002e-1,2.3068066264e-1,1.2771689260e2,-7.0771609265e-1,1.5110482255e0,7.6231604116e-2,7.7430035663e-1,3.9670073957e-1
11.410204,1.3019175034e2,-2.2170673486e-3,1.1415349379e1,5.5498023787e-1,5.4743360481e-3,1.1985900346e-4,1.3001705686e2,-1.3716275620e-1,3.6012168367e0,3.4771921900e-1,2.7200657129e-1,2.2313599143e-1,1.3000984912e2,-7.0357037256e-1,1.5202222160e0,7.8042721388e-2,7.7075427329e-1,3.9819885045e-1
11.511224,1.3250734804e2,-2.1639232592e-3,1.1600596097e1,5.5668339573e-1,4.9900678943e-3,9.9593191408e-5,1.3233686319e2,-1.3154236197e-1,3.6475916180e0,3.5113108498e-1,2.6578055731e-1,2.1566072881e-1,1.3232323090e2,-6.9940352940e-1,1.5294778924e0,7.9869110982e-2,7.6719311220e-1,3.9968521404e-1
11.612245,1.3484334831e2,-2.1137700481e-3,1.1787475167e1,5.5834983161e-1,4.5449267971e-3,8.2618673332e-5,1.3467709060e2,-1.2608797482e-1,3.6943747696e0,3.5450243128e-1,2.5964405227e-1,2.0826594159e-1,1.3465703767e2,-6.9521596851e-1,1.5388152530e0,8.1710379421e-2,7.6361723311e-1,4.0115895536e-1
11.713265,1.3719975211e2,-2.0662957217e-3,1.1975986649e1,5.5998053173e-1,4.1361165382e-3,6.8425084464e-5,1.3703776300e2,-1.2079839882e-1,3.7415668033e0,3.5783351509e-1,2.5359746528e-1,2.0096205320e-1,1.3701127328e2,-6.9100809233e-1,1.5482343125e0,8.3566135273e-2,7.6002699587e-1,4.0261918912e-1
11.814286,1.3957656033e2,-2.0212284877e-3,1.2166130594e1,5.6157645182e-1,3.7610064497e-3,5.6577497162e-5,1.3941876435e2,-1.1567257422e-1,3.7891654311e0,3.6112441687e-1,2.4764114158e-1,1.9375882036e-1,1.3938593525e2,-6.8678031650e-1,1.5577350602e0,8.5435981207e-2,7.5642276038e-1,4.0406501939e-1
11.915306,1.4197377372e2,-1.9783315054e-3,1.2357907048e1,5.6313851819e-1,3.4171246885e-3,4.6704721171e-5,1.4182024895e2,-1.1070855352e-1,3.8371737705e0,3.6437560908e-1,2.4177536375e-1,1.8666531832e-1,1.4178102188e2,-6.8253305888e-1,1.5673174888e0,8.7319519966e-2,7.5280488662e-1,4.0549554158e-1
12.016327,1.4439139294e2,-1.9373982808e-3,1.2551316051e1,5.6466762869e-1,3.1021515449e-3,3.8491853047e-5,1.4424207303e2,-1.0590493345e-1,3.8855889764e0,3.6758717038e-1,2.3600035288e-1,1.7968992831e-1,1.4419654416e2,-6.7826672177e-1,1.5769816415e0,8.9216363991e-2,7.4917373443e-1,4.0690984140e-1
12.117347,1.4682941856e2,-1.8982486347e-3,1.2746357638e1,5.6616465364e-1,2.8139127897e-3,3.1671370380e-5,1.4668432207e2,-1.0125956422e-1,3.9344127877e0,3.7075950405e-1,2.3031626991e-1,1.7284033186e-1,1.4663249437e2,-6.7398173920e-1,1.5867274866e0,9.1126111082e-2,7.4552966365e-1,4.0830699599e-1
12.218367,1.4928785110e2,-1.8607251800e-3,1.2943031840e1,5.6763043677e-1,2.5503729532e-3,2.6016961783e-5,1.4914693633e2,-9.6770468415e-2,3.9836440373e0,3.7389283379e-1,2.2472321695e-1,1.6612350807e-1,1.4908887169e2,-6.6967853820e-1,1.5965550204e0,9.3048364814e-2,7.4187303379e-1,4.0968607477e-1
12.319388,1.5176669098e2,-1.8246902509e-3,1.3141338682e1,5.6906579607e-1,2.3096288350e-3,2.1337182261e-5,1.5162991781e2,-9.2435357545e-2,4.0332827919e0,3.7698747749e-1,2.1922123854e-1,1.5954573744e-1,1.5156568009e2,-6.6535754229e-1,1.6064642579e0,9.4982733143e-2,7.3820420433e-1,4.1104613838e-1
12.420408,1.5426593860e2,-1.7900232308e-3,1.3341278188e1,5.7047152467e-1,2.0899029882e-3,1.7470389139e-5,1.5413328583e2,-8.8251755992e-2,4.0833294629e0,3.8004378425e-1,2.1381032310e-1,1.5311260766e-1,1.5406292062e2,-6.6101918290e-1,1.6164552027e0,9.6928822619e-2,7.3452353436e-1,4.1238624166e-1
12.521429,1.5678559427e2,-1.7566182313e-3,1.3542850378e1,5.7184839165e-1,1.8895374381e-3,1.4281307813e-5,1.5665702224e2,-8.4217131635e-2,4.1337837113e0,3.8306206653e-1,2.0849040426e-1,1.4682902454e-1,1.5658059336e2,-6.5666389643e-1,1.6265278546e0,9.8886240208e-2,7.3083138263e-1,4.1370543162e-1
12.622449,1.5932565828e2,-1.7243820804e-3,1.3746055269e1,5.7319714285e-1,1.7069873891e-3,1.1655036360e-5,1.5920112244e2,-8.0328793842e-2,4.1846454677e0,3.8604266300e-1,2.0326136226e-1,1.4069922606e-1,1.5911869901e2,-6.5229212192e-1,1.6366822156e0,1.0085459478e-1,7.2712810754e-1,4.1500275000e-1
12.723469,1.6188613089e2,-1.6932325811e-3,1.3950892876e1,5.7451850164e-1,1.5408152320e-3,9.4963470474e-6,1.6176559468e2,-7.6583910336e-2,4.2359149174e0,3.8898593519e-1,1.9812302541e-1,1.3472679903e-1,1.6167723872e2,-6.4790430135e-1,1.6469182897e0,1.0283349719e-1,7.2341406702e-1,4.1627723281e-1
12.824490,1.6446701230e2,-1.6630970075e-3,1.4157363212e1,5.7581316964e-1,1.3896846102e-3,7.7249133028e-6,1.6435038839e2,-7.2979660509e-2,4.2875910694e0,3.9189218542e-1,1.9307517152e-1,1.2891470018e-1,1.6425621003e2,-6.4350088548e-1,1.6572360664e0,1.0482255741e-1,7.1968961852e-1,4.1752791114e-1
12.925510,1.6706830269e2,-1.6339108071e-3,1.4365466289e1,5.7708182746e-1,1.2523547682e-3,6.2735052779e-6,1.6695556571e2,-6.9512909353e-2,4.3396751843e0,3.9476184987e-1,1.8811752934e-1,1.2326527789e-1,1.6685561828e2,-6.3908231729e-1,1.6676355665e0,1.0682139356e-1,7.1595511884e-1,4.1875381191e-1
13.026531,1.6969000224e2,-1.6056164827e-3,1.4575202115e1,5.7832513540e-1,1.1276749701e-3,5.0864764489e-6,1.6958108221e2,-6.6180649011e-2,4.3921663903e0,3.9759525066e-1,1.8324978003e-1,1.1778029683e-1,1.6947546133e2,-6.3464905423e-1,1.6781167807e0,1.0882962027e-1,7.1221092427e-1,4.1995395895e-1
13.127551,1.7233211106e2,-1.5781626315e-3,1.4786570699e1,5.7954373408e-1,1.0145791641e-3,4.1174935177e-6,1.7222695526e2,-6.2979682888e-2,4.4450650501e0,4.0039278346e-1,1.7847155864e-1,1.1246096424e-1,1.7211574011e2,-6.3020155280e-1,1.6886797122e0,1.1084685710e-1,7.0845739043e-1,4.2112737289e-1
13.228571,1.7499462928e2,-1.5515031192e-3,1.4999572048e1,5.8073824515e-1,9.1208094216e-4,3.3275573514e-6,1.7489314932e2,-5.9906851043e-2,4.4983704672e0,4.0315479230e-1,1.7378245564e-1,1.0730795853e-1,1.7477645574e2,-6.2574027278e-1,1.6993243649e0,1.1287272648e-1,7.0469487207e-1,4.2227307189e-1
13.329592,1.7767755699e2,-1.5255963708e-3,1.5214206169e1,5.8190927184e-1,8.1926850621e-4,2.6848865673e-6,1.7757969465e2,-5.6958827201e-2,4.5520832590e0,4.0588169394e-1,1.6918201834e-1,1.0232145729e-1,1.7745760779e2,-6.2126567972e-1,1.7100507364e0,1.1490685253e-1,7.0092372332e-1,4.2339007347e-1
13.430612,1.8038089430e2,-1.5004047634e-3,1.5430473067e1,5.8305739965e-1,7.3530002453e-4,2.1626474336e-6,1.8028655402e2,-5.4132363805e-2,4.6062026929e0,4.0857383912e-1,1.6466975242e-1,9.7501168086e-2,1.8015919789e2,-6.1677823979e-1,1.7208588326e0,1.1694886405e-1,6.9714429741e-1,4.2447739409e-1
13.531633,1.8310464126e2,-1.4758941052e-3,1.5648372746e1,5.8418319683e-1,6.5939907748e-4,1.7391284928e-6,1.8301382128e2,-5.1423967979e-2,4.6607306550e0,4.1123171061e-1,1.6024512346e-1,9.2846358195e-2,1.8288122725e2,-6.1227842323e-1,1.7317486579e0,1.1899839275e-1,6.9335694667e-1,4.2553405068e-1
13.632653,1.8584879795e2,-1.4520331904e-3,1.5867905210e1,5.8528721505e-1,5.9085039007e-4,1.3965182006e-6,1.8576135102e2,-4.8830517864e-2,4.7156642467e0,4.1385555933e-1,1.5590755840e-1,8.8355885819e-2,1.8562369352e2,-6.0776670879e-1,1.7427202022e0,1.2105507106e-1,6.8956202256e-1,4.2655906046e-1
13.733673,1.8861336442e2,-1.4287934176e-3,1.6089070463e1,5.8636998986e-1,5.2899572350e-4,1.1195661500e-6,1.8852922221e2,-4.6348515536e-2,4.7710050544e0,4.1644585702e-1,1.5165644705e-1,8.4028230631e-2,1.8838659632e2,-6.0324357582e-1,1.7537734634e0,1.2311853648e-1,6.8575987542e-1,4.2755144357e-1
13.834694,1.9139834071e2,-1.4061484637e-3,1.6311868508e1,5.8743204124e-1,4.7322996542e-4,8.9581590146e-7,1.9131744742e2,-4.3974573022e-2,4.8267533360e0,4.1900301006e-1,1.4749114358e-1,7.9861523933e-2,1.9116994687e2,-5.9870949129e-1,1.7649084860e0,1.2518843882e-1,6.8195085468e-1,4.2851022177e-1
13.935714,1.9420372687e2,-1.3840740048e-3,1.6536299346e1,5.8847387413e-1,4.2299744234e-4,7.1583781391e-7,1.9412600394e2,-4.1705361467e-2,4.8829086424e0,4.2152739311e-1,1.4341096806e-1,7.5853580493e-2,1.9397373471e2,-5.9416495538e-1,1.7761252274e0,1.2726441554e-1,6.7813530861e-1,4.2943442042e-1
14.036735,1.9702952293e2,-1.3625474772e-3,1.6762362982e1,5.8949597889e-1,3.7778845885e-4,5.7078432292e-7,1.9695487420e2,-3.9537554912e-2,4.9394706263e0,4.2401938719e-1,1.3941520784e-1,7.2001926019e-2,1.9679796237e2,-5.8961045373e-1,1.7874236972e0,1.2934611776e-1,6.7431358433e-1,4.3032307026e-1
14.137755,1.9987572892e2,-1.3415478732e-3,1.6990059415e1,5.9049883178e-1,3.3713595406e-4,4.5471824706e-7,1.9980408921e2,-3.7467779627e-2,4.9964399108e0,4.2647941601e-1,1.3550311917e-1,6.8303827662e-2,1.9964263196e2,-5.8504647602e-1,1.7988039034e0,1.3143320032e-1,6.7048602780e-1,4.3117520597e-1
14.238776,2.0274234487e2,-1.3210555656e-3,1.7219388649e1,5.9148289543e-1,3.0061240608e-4,3.6158598959e-7,2.0267362506e2,-3.5492766627e-2,5.0538160199e0,4.2890785455e-1,1.3167392851e-1,6.4756322769e-2,2.0250774692e2,-5.8047351350e-1,1.8102658593e0,1.3352532318e-1,6.6665298375e-1,4.3198986922e-1
14.339796,2.0562937081e2,-1.3010521577e-3,1.7450350683e1,5.9244861923e-1,2.6782688735e-4,2.8696376830e-7,2.0556348941e2,-3.3609236373e-2,5.1115991078e0,4.3130510460e-1,1.2792683413e-1,6.1356243445e-2,2.0539329895e2,-5.7589207634e-1,1.8218095310e0,1.3562214200e-1,6.6281479548e-1,4.3276610819e-1
14.440816,2.0853680674e2,-1.2815203537e-3,1.7682945521e1,5.9339643984e-1,2.3842230360e-4,2.2735912353e-7,2.0847368214e2,-3.1813959341e-2,5.1697891723e0,4.3367156004e-1,1.2426100746e-1,5.8100246242e-2,2.0829929675e2,-5.7130265533e-1,1.8334349529e0,1.3772332921e-1,6.5897180517e-1,4.3350298028e-1
14.541837,2.1146465270e2,-1.2624438481e-3,1.7917173163e1,5.9432678151e-1,2.1207281651e-4,1.7974525690e-7,2.1140420335e2,-3.0103750019e-2,5.2283862145e0,4.3600761357e-1,1.2067559454e-1,5.4984833114e-2,2.1122574139e2,-5.6670575463e-1,1.8451421289e0,1.3982855607e-1,6.5512435339e-1,4.3419955065e-1
14.642857,2.1441290869e2,-1.2438072293e-3,1.8153033609e1,5.9524005654e-1,1.8848143628e-4,1.4214310795e-7,2.1435505348e2,-2.8475471519e-2,5.2873902416e0,4.3831365653e-1,1.1716971746e-1,5.2006379585e-2,2.1417262217e2,-5.6210189695e-1,1.8569310155e0,1.4193748995e-1,6.5127277947e-1,4.3485489476e-1
14.743878,2.1738157473e2,-1.2255958969e-3,1.8390526861e1,5.9613666563e-1,1.6737770241e-4,1.1222437024e-7,2.1732623284e2,-2.6926040342e-2,5.3468012577e0,4.4059007825e-1,1.1374247573e-1,4.9161154544e-2,2.1713995376e2,-5.5749157483e-1,1.8688016712e0,1.4404982101e-1,6.4741742111e-1,4.3546809989e-1
14.844898,2.2037065083e2,-1.2077959895e-3,1.8629652919e1,5.9701699826e-1,1.4851560192e-4,8.8242813945e-8,2.2031774206e2,-2.5452429716e-2,5.4066192722e0,4.4283726622e-1,1.1039294768e-1,4.6445339918e-2,2.2012772987e2,-5.5287531129e-1,1.8807540700e0,1.4616522902e-1,6.4355861451e-1,4.3603826361e-1
14.945918,2.2338013700e2,-1.1903943226e-3,1.8870411785e1,5.9788143305e-1,1.3167154921e-4,6.9383531809e-8,2.2332958229e2,-2.4051672745e-2,5.4668443046e0,4.4505560599e-1,1.0712019182e-1,4.3855055468e-2,2.2313595069e2,-5.4825362376e-1,1.8927882126e0,1.4828340316e-1,6.3969669435e-1,4.3656449858e-1
15.046939,2.2641003325e2,-1.1733783334e-3,1.9112803459e1,5.9873033809e-1,1.1664263698e-4,5.4482370615e-8,2.2636172759e2,-2.2720894286e-2,5.5274758316e0,4.4724546113e-1,1.0392324813e-1,4.1386373341e-2,2.2616461450e2,-5.4362703502e-1,1.9049040915e0,1.5040403601e-1,6.3583199364e-1,4.3704592960e-1
15.147959,2.2946033959e2,-1.1567360330e-3,1.9356827941e1,5.9956407128e-1,1.0324477250e-4,4.2491592467e-8,2.2941425804e2,-2.1457174650e-2,5.5885154499e0,4.4940726852e-1,1.0080113948e-1,3.9035336464e-2,2.2921372858e2,-5.3899605919e-1,1.9171017355e0,1.5252683125e-1,6.3196484374e-1,4.3748169718e-1
15.248980,2.3253105603e2,-1.1404559642e-3,1.9602485231e1,6.0038298065e-1,9.1311244034e-5,3.3178366721e-8,2.3248709569e2,-2.0257827116e-2,5.6499615954e0,4.5154134898e-1,9.7752872824e-2,3.6797974608e-2,2.3228328802e2,-5.3436122867e-1,1.9293811244e0,1.5465148892e-1,6.2809557431e-1,4.3787095801e-1
15.350000,2.3562218257e2,-1.1245271644e-3,1.9849775332e1,6.0118740469e-1,8.0691156626e-5,2.5960616767e-8,2.3558026800e2,-1.9120125185e-2,5.7118148112e0,4.5364809583e-1,9.4777440548e-2,3.4670319874e-2,2.3537331208e2,-5.2972304813e-1,1.9417423350e0,1.5677773058e-1,6.2422451321e-1,4.3821288517e-1
15.451020,2.3873371923e2,-1.1089391317e-3,2.0098698242e1,6.0197767260e-1,7.1248050176e-5,2.0256265998e-8,2.3869377670e2,-1.8041440846e-2,5.7740751258e0,4.5572788077e-1,9.1873821680e-2,3.2648419496e-2,2.3848374451e2,-5.2508211906e-1,1.9541851418e0,1.5890523092e-1,6.2035198654e-1,4.3850667018e-1
15.552041,2.4186566600e2,-1.0936817962e-3,2.0349253962e1,6.0275410464e-1,6.2858729365e-5,1.5832483768e-8,2.4182762226e2,-1.7019220055e-2,5.8367425417e0,4.5778107144e-1,8.9040983133e-2,3.0728347949e-2,2.4161465039e2,-5.2043889414e-1,1.9667098048e0,1.6103375274e-1,6.1647831859e-1,4.3875152501e-1
15.653061,2.4501802289e2,-1.0787454926e-3,2.0601442493e1,6.0351701235e-1,5.5411956595e-5,1.2456439435e-8,2.4498180670e2,-1.6050981018e-2,5.8998170924e0,4.5980803312e-1,8.6277880925e-2,2.8906217893e-2,2.4476600039e2,-5.1579394600e-1,1.9793162065e0,1.6316299914e-1,6.1260383174e-1,4.3894667795e-1
