lambda,ntilde_eta50,sigmaz_eta50,x2_eta50,u4x_eta50,gap_eta50,cv_eta50,ntilde_eta200,sigmaz_eta200,x2_eta200,u4x_eta200,gap_eta200,cv_eta200,ntilde_eta1000,sigmaz_eta1000,x2_eta1000,u4x_eta1000,gap_eta1000,cv_eta1000
8.076531,6.5127205055e1,-4.3811618237e-2,6.2122148260e0,4.6914076903e-1,7.3594006814e-2,2.4962890567e-1,6.4891551223e1,-5.2315319784e-1,2.2995218061e0,2.1265812100e-1,5.2084247918e-1,1.6682449030e-2,6.5115983692e1,-8.7790423701e-1,1.2605782447e0,2.8475458634e-2,8.7769090322e-1,1.5707314014e-4
8.177551,6.6778346744e1,-3.9305479384e-2,6.3441238934e0,4.7291027565e-1,6.8915743382e-2,2.2750953957e-1,6.6530667920e1,-5.1464603538e-1,2.3323185187e0,2.1728951645e-1,5.1236013314e-1,1.8488799455e-2,6.6755481971e1,-8.7503092004e-1,1.2671387319e0,2.9618290953e-2,8.7481330285e-1,1.6339682043e-4
8.278571,6.8449345108e1,-3.5206969520e-2,6.4776325454e0,4.7658253181e-1,6.4482200002e-2,2.0619540592e-1,6.8190349319e1,-5.0616908254e-1,2.3655257539e0,2.2189690065e-1,5.0391307030e-1,2.0470615942e-2,6.8415378602e1,-8.7213144640e-1,1.2737808256e0,3.0785898118e-2,8.7190954451e-1,1.7003342509e-4
8.379592,7.0140193154e1,-3.1493214298e-2,6.6127403617e0,4.8016036353e-1,6.0284637475e-2,1.8589558429e-1,6.9870596430e1,-4.9772479989e-1,2.3991435222e0,2.2647866086e-1,4.9550412821e-1,2.2641548654e-2,7.0095671362e1,-8.6920614292e-1,1.2805045164e0,3.1978144036e-2,8.6897995167e-1,1.7699738964e-4
8.480612,7.1850891512e1,-2.8140141499e-2,6.7494473789e0,4.8364654574e-1,5.6314323160e-2,1.6676369566e-1,7.1571413758e1,-4.8931552728e-1,2.4331719045e0,2.3103329521e-1,4.8713607422e-1,2.5015806546e-2,7.1796363590e1,-8.6625532882e-1,1.2873098170e0,3.3194881574e-2,8.6602484994e-1,1.8430734053e-4
8.581633,7.3581447728e1,-2.5123006875e-2,6.8877540522e0,4.8704379702e-1,5.2562558108e-2,1.4890268072e-1,7.3292801049e1,-4.8094352219e-1,2.4676108871e0,2.3555938724e-1,4.7881160439e-1,2.7608106611e-2,7.3517454167e1,-8.6327933308e-1,1.2941967224e0,3.4435945880e-2,8.6304456686e-1,1.9198074006e-4
8.682653,7.5331874940e1,-2.2416869853e-2,7.0276611699e0,4.9035477413e-1,4.9020702286e-2,1.3237078348e-1,7.5034760396e1,-4.7261092172e-1,2.5024605040e0,2.4005562202e-1,4.7053334254e-1,3.0433608918e-2,7.5258944435e1,-8.6027848235e-1,1.3011652375e0,3.5701159723e-2,8.6003943198e-1,2.0003644750e-4
8.783673,7.7102190994e1,-1.9997006920e-2,7.1691698027e0,4.9358206834e-1,4.5680197920e-2,1.1718815356e-1,7.6797292517e1,-4.6431975862e-1,2.5377207620e0,2.4452077302e-1,4.6230383934e-1,3.3507840009e-2,7.7020835286e1,-8.5725310601e-1,1.3082153651e0,3.6990331847e-2,8.5700977679e-1,2.0849565044e-4
8.884694,7.8892424556e1,-1.7839247035e-2,7.3122818113e0,4.9672821468e-1,4.2532590933e-2,1.0334357596e-1,7.8580399703e1,-4.5607194533e-1,2.5733917001e0,2.4895370644e-1,4.5412557151e-1,3.6846594885e-2,7.8803125915e1,-8.5420353812e-1,1.3153471016e0,3.8303256482e-2,8.5395593453e-1,2.1737860516e-4
8.985714,8.0702578964e1,-1.5920313933e-2,7.4569969761e0,4.9979562882e-1,3.9569550523e-2,9.0800957987e-2,8.0384083019e1,-4.4786928549e-1,2.6094733331e0,2.5335337079e-1,4.4600094113e-1,4.0465834318e-2,8.0605817904e1,-8.5113011045e-1,1.3225604525e0,3.9639716780e-2,8.5087824028e-1,2.2670789622e-4
9.086735,8.2532701805e1,-1.4217921294e-2,7.6033185733e0,5.0278672757e-1,3.6782886926e-2,7.9505324131e-2,8.2208343634e1,-4.3971346637e-1,2.6459656784e0,2.5771879714e-1,4.3793227502e-1,4.4381554238e-2,8.2428909760e1,-8.4803316171e-1,1.3298554115e0,4.0999481243e-2,8.4777703082e-1,2.3650750518e-4
9.187755,8.4382813759e1,-1.2711053141e-2,7.7512477039e0,5.0570380642e-1,3.4164567374e-2,6.9388139527e-2,8.4053182547e1,-4.3160605927e-1,2.6828687505e0,2.6204909510e-1,4.2992182415e-1,4.8609644407e-2,8.4272406242e1,-8.4491302163e-1,1.3372319970e0,4.2382311124e-2,8.4465264452e-1,2.4680118077e-4
9.288776,8.6252943214e1,-1.1380008393e-2,7.9007860720e0,5.0854910051e-1,3.1706730339e-2,6.0371902771e-2,8.5918600940e1,-4.2354851764e-1,2.7201825676e0,2.6634345054e-1,4.2197176326e-1,5.3165728226e-2,8.6136304805e1,-8.4177003395e-1,1.3446901981e0,4.3787950772e-2,8.4150542144e-1,2.5761709549e-4
9.389796,8.8143118628e1,-1.0206473315e-2,8.0519353857e0,5.1132477288e-1,2.9401698079e-2,5.2373984596e-2,8.7804599627e1,-4.1554217965e-1,2.7579071412e0,2.7060112112e-1,4.1408419046e-1,5.8064987184e-2,8.8020607629e1,-8.3860453590e-1,1.3522300231e0,4.5216137086e-2,8.3833570315e-1,2.6898086071e-4
9.490816,9.0053368112e1,-9.1735434272e-3,8.2046973321e0,5.1403291555e-1,2.7241987578e-2,4.5309735229e-2,8.9711179474e1,-4.0758826709e-1,2.7960424840e0,2.7482143412e-1,4.0626112696e-1,6.3321966678e-2,8.9925313249e1,-8.3541687232e-1,1.3598514654e0,4.6666593685e-2,8.3514383262e-1,2.8092251159e-4
9.591837,9.1983719066e1,-8.2657143115e-3,8.3590735557e0,5.1667555075e-1,2.5220319918e-2,3.9094935637e-2,9.1638341810e1,-3.9968788528e-1,2.8345886183e0,2.7900378428e-1,3.9850451685e-1,6.8950362504e-2,9.1850424044e1,-8.3220738300e-1,1.3675545342e0,4.8139037053e-2,8.3193015436e-1,2.9347417876e-4
9.692857,9.3934197893e1,-7.4688478469e-3,8.5150656415e0,5.1925463257e-1,2.3329628148e-2,3.3647645265e-2,9.3586087005e1,-3.9184203088e-1,2.8735455473e0,2.8314762766e-1,3.9081622705e-1,7.4962800834e-2,9.3795940218e1,-8.2897641270e-1,1.3753392294e0,4.9633172440e-2,8.2869501405e-1,3.0666543171e-4
9.793878,9.5904829796e1,-6.7701197881e-3,8.6726751021e0,5.2177204871e-1,2.1563063798e-2,2.8889554553e-2,9.5554415633e1,-3.8405159003e-1,2.9129132785e0,2.8725248131e-1,3.8319804717e-1,8.1370593980e-2,9.5761861798e1,-8.2572430776e-1,1.3832055508e0,5.1148695834e-2,8.2543875879e-1,3.2053329051e-4
9.894898,9.7895638627e1,-6.1579538195e-3,8.8319033693e0,5.2422962249e-1,1.9914001977e-2,2.4746901821e-2,9.7543329296e1,-3.7631733902e-1,2.9526918402e0,2.9131792202e-1,3.7565168966e-1,8.8183491491e-2,9.7748189313e1,-8.2245141487e-1,1.3911534998e0,5.2685294954e-2,8.2216173689e-1,3.3511081710e-4
9.995918,9.9906646789e1,-5.6219464944e-3,8.9927517877e0,5.2662911482e-1,1.8376045256e-2,2.1151050925e-2,9.9552827954e1,-3.6863995908e-1,2.9928812279e0,2.9534357796e-1,3.6817878984e-1,9.5409417525e-2,9.9754925122e1,-8.1915807888e-1,1.3991830853e0,5.4242650752e-2,8.1886429776e-1,3.5043805838e-4
10.096939,1.0193787519e2,-5.1527866790e-3,9.1552216121e0,5.2897222634e-1,1.6943026347e-2,1.8038785551e-2,1.0158291254e2,-3.6102003180e-1,3.0334814569e0,2.9932913145e-1,3.6078090620e-1,1.0305420309e-1,1.0178206801e2,-8.1584465159e-1,1.4072943019e0,5.5820433682e-2,8.1554679198e-1,3.6655273288e-4
10.197959,1.0398934320e2,-4.7421724587e-3,9.3193140062e0,5.3126059952e-1,1.5609009693e-2,1.5352398157e-2,1.0363358373e2,-3.5345805015e-1,3.0744925373e0,3.0327431370e-1,3.5345952055e-1,1.1112131132e-1,1.0382961824e2,-8.1251148337e-1,1.4154871500e0,5.7418308072e-2,8.1220957113e-1,3.8349861279e-4
10.298980,1.0606106871e2,-4.3827278217e-3,9.4850300431e0,5.3349582075e-1,1.4368291970e-2,1.3039612677e-2,1.0570484200e2,-3.4595442561e-1,3.1159144752e0,3.0717890244e-1,3.4621603846e-1,1.1961156735e-1,1.0589757840e2,-8.0915892182e-1,1.4237616393e0,5.9035933239e-2,8.0885298775e-1,4.0132040158e-4
10.400000,1.0815306813e2,-4.0679209327e-3,9.6523707080e0,5.3567942246e-1,1.3215401733e-2,1.1053388473e-2,1.0779668832e2,-3.3850949391e-1,3.1577472870e0,3.1104272071e-1,3.3905178963e-1,1.2852288410e-1,1.0798594679e2,-8.0578732233e-1,1.4321177627e0,6.0672958792e-2,8.0547739534e-1,4.2006280273e-4
10.501020,1.1026535645e2,-3.7919852969e-3,9.8213369005e0,5.3781288512e-1,1.2145098091e-2,9.3516586348e-3,1.0990912290e2,-3.3112352861e-1,3.1999909739e0,3.1486563218e-1,3.3196802834e-1,1.3785000239e-1,1.1009472439e2,-8.0239703680e-1,1.4405555233e0,6.2329030498e-2,8.0208314824e-1,4.3977703899e-4
10.602041,1.1239794729e2,-3.5498447773e-3,9.9919294390e0,5.3989763925e-1,1.1152368626e-2,7.8969933093e-3,1.1204214660e2,-3.2379674640e-1,3.2426455502e0,3.1864754137e-1,3.2496593408e-1,1.4758424135e-1,1.1222391208e2,-7.9898841809e-1,1.4490749242e0,6.4003788542e-2,7.9867060159e-1,4.6051200479e-4
10.703061,1.1455085300e2,-3.3370430890e-3,1.0164149065e1,5.4193506734e-1,1.0232426608e-2,6.6562606953e-3,1.1419575966e2,-3.1652932242e-1,3.2857110183e0,3.2238838918e-1,3.1804661208e-1,1.5771327028e-1,1.1437351264e2,-7.9556181672e-1,1.4576759758e0,6.5696869562e-2,7.9524011122e-1,4.8232451081e-4
10.804082,1.1672408474e2,-3.1496781367e-3,1.0337996448e1,5.4392650568e-1,9.3807074820e-3,5.6002521887e-3,1.1636996294e2,-3.0932139803e-1,3.3291873928e0,3.2608815287e-1,3.1121109402e-1,1.6822089255e-1,1.1654352416e2,-7.9211759134e-1,1.4663586699e0,6.7407901860e-2,7.9179203371e-1,5.0527136773e-4
10.905102,1.1891765252e2,-2.9843413874e-3,1.0513472189e1,5.4587324617e-1,8.5928648910e-3,4.7033284791e-3,1.1856475658e2,-3.0217309787e-1,3.3730746744e0,3.2974684171e-1,3.0446033876e-1,1.7908687703e-1,1.1873394735e2,-7.8865609698e-1,1.4751230090e0,6.9136511573e-2,7.8832672616e-1,5.2941311151e-4
11.006122,1.2113156533e2,-2.8380622766e-3,1.0690576828e1,5.4777653805e-1,7.8647660240e-3,3.9430609904e-3,1.2078014065e2,-2.9508454084e-1,3.4173728630e0,3.3336449619e-1,2.9779523314e-1,1.9028680772e-1,1.2094478258e2,-7.8517768975e-1,1.4839689938e0,7.0882320736e-2,7.8484454629e-1,5.5481260642e-4
11.107143,1.2336583120e2,-2.7082575780e-3,1.0869310847e1,5.4963758948e-1,7.1924866711e-3,3.2999031246e-3,1.2301611582e2,-2.8805585225e-1,3.4620819706e0,3.3694118713e-1,2.9121659280e-1,2.0179198077e-1,1.2317603247e2,-7.8168272264e-1,1.4928966342e0,7.2644949757e-2,7.8134585226e-1,5.8153551072e-4
11.208163,1.2562045728e2,-2.5926855360e-3,1.1049674675e1,5.5145756918e-1,6.5723057532e-3,2.7568633668e-3,1.2527268217e2,-2.8108718166e-1,3.5072019983e0,3.4047701189e-1,2.8472516308e-1,2.1356935520e-1,1.2542769526e2,-7.7817155596e-1,1.5019059228e0,7.4424012548e-2,7.7783100272e-1,6.0965307057e-4
11.309184,1.2789544991e2,-2.4894045417e-3,1.1231668694e1,5.5323760789e-1,6.0006996364e-3,2.2992342710e-3,1.2754983942e2,-2.7417871674e-1,3.5527329406e0,3.4397209317e-1,2.7832162002e-1,2.2558153514e-1,1.2769977259e2,-7.7464454497e-1,1.5109968655e0,7.6219123047e-2,7.7430035663e-1,6.3924118876e-4
11.410204,1.3019081473e2,-2.3967360608e-3,1.1415293242e1,5.5497879980e-1,5.4743360481e-3,1.9142990932e-3,1.2984758761e2,-2.6733069616e-1,3.5986747990e0,3.4742657822e-1,2.7200657129e-1,2.3778683133e-1,1.2999226483e2,-7.7110204721e-1,1.5201694631e0,7.8029891917e-2,7.7075427329e-1,6.7037716508e-4
11.511224,1.3250655670e2,-2.3132315302e-3,1.1600548617e1,5.5668220397e-1,4.9900678943e-3,1.5911124647e-3,1.3216592604e2,-2.6054342715e-1,3.6450275614e0,3.5084063577e-1,2.6578055731e-1,2.5013937149e-1,1.3230517242e2,-7.6754442029e-1,1.5294237170e0,7.9855927963e-2,7.6719311220e-1,7.0314016193e-4
11.612245,1.3484268020e2,-2.2376429041e-3,1.1787435081e1,5.5834884559e-1,4.5449267971e-3,1.3202605769e-3,1.3450485508e2,-2.5381729510e-1,3.6917912377e0,3.5421445714e-1,2.5964405227e-1,2.6258926839e-1,1.3463849488e2,-7.6397202334e-1,1.5387596246e0,8.1696837704e-2,7.6361723311e-1,7.3761679232e-4
11.713265,1.3719918907e2,-2.1688965476e-3,1.1975952866e1,5.5997971725e-1,4.1361165382e-3,1.0936800390e-3,1.3686441496e2,-2.4715267928e-1,3.7389666370e0,3.5754830886e-1,2.5359746528e-1,2.7508287504e-1,1.3699223610e2,-7.6038520896e-1,1.5481772009e0,8.3552229863e-2,7.6002699587e-1,7.7390018851e-4
11.814286,1.3957608668e2,-2.1060701770e-3,1.2166102175e1,5.6157578013e-1,3.7610064497e-3,9.0447254479e-4,1.3924445784e2,-2.4055054290e-1,3.7865508076e0,3.6084221337e-1,2.4764114158e-1,2.8756309301e-1,1.3936639327e2,-7.5678433989e-1,1.5576764343e0,8.5421707030e-2,7.5642276038e-1,8.1208348274e-4
11.915306,1.4197337598e2,-2.0483725523e-3,1.2357883184e1,5.6313796515e-1,3.4171246885e-3,7.4675399810e-4,1.4164519800e2,-2.3401105855e-1,3.8345480421e0,3.6409671238e-1,2.4177536375e-1,2.9996974301e-1,1.4176096446e2,-7.5316977748e-1,1.5672573164e0,8.7304871898e-2,7.5280488662e-1,8.5226725787e-4
12.016327,1.4439105954e2,-1.9951256517e-3,1.2551296048e1,5.6466717408e-1,3.1021515449e-3,6.1551295221e-4,1.4406644823e2,-2.2753552859e-1,3.8829546050e0,3.6731181166e-1,2.3600035288e-1,3.1224003155e-1,1.4417596100e2,-7.4954186299e-1,1.5769198920e0,8.9201337349e-2,7.4917373443e-1,8.9455582201e-4
12.117347,1.4682913960e2,-1.9457490683e-3,1.2746340901e1,5.6616428055e-1,2.8139127897e-3,5.0650164485e-4,1.4650833001e2,-2.2112464175e-1,3.9317729362e0,3.7048794902e-1,2.3031626991e-1,3.2430903520e-1,1.4661137463e2,-7.4590096703e-1,1.5866641275e0,9.1110700909e-2,7.4552966365e-1,9.3905907124e-4
12.218367,1.4928761810e2,-1.8997463870e-3,1.2943017860e1,5.6763013107e-1,2.5503729532e-3,4.1610933840e-4,1.4897076727e2,-2.1477970746e-1,3.9810015267e0,3.7362531334e-1,2.2472321695e-1,3.3611031529e-1,1.4906720430e2,-7.4224744901e-1,1.5964900183e0,9.3032566141e-2,7.4187303379e-1,9.8589621484e-4
12.319388,1.5176649671e2,-1.8566933280e-3,1.3141327026e1,5.6906554599e-1,2.3096288350e-3,3.4128408879e-4,1.5145376686e2,-2.0850199098e-1,4.0306405281e0,3.7672421588e-1,2.1922123854e-1,3.4757650457e-1,1.5154345402e2,-7.3858166052e-1,1.6063975797e0,9.4966541184e-2,7.3820420433e-1,1.0351836681e-3
12.420408,1.5426577691e2,-1.8162274472e-3,1.3341268487e1,5.7047132041e-1,2.0899029882e-3,2.7945451438e-4,1.5395735884e2,-2.0229286798e-1,4.0806905585e0,3.7978500623e-1,2.1381032310e-1,3.5864001047e-1,1.5404012469e2,-7.3490395743e-1,1.6163868150e0,9.6912232660e-2,7.3452353436e-1,1.0870583355e-3
12.521429,1.5678545994e2,-1.7780392163e-3,1.3542842318e1,5.7184822510e-1,1.8895374381e-3,2.2844970226e-4,1.5648152105e2,-1.9615398953e-1,4.1311511939e0,3.8280797899e-1,2.0849040426e-1,3.6923371721e-1,1.5655721626e2,-7.3121469665e-1,1.6264577233e0,9.8869247571e-2,7.3083138263e-1,1.1416431516e-3
12.622449,1.5932554687e2,-1.7418643116e-3,1.3746048585e1,5.7319700726e-1,1.7069873891e-3,1.8644891679e-4,1.5902624899e2,-1.9008712485e-1,4.1820223660e0,3.8579346056e-1,2.0326136226e-1,3.7929172628e-1,1.5909472928e2,-7.2751423361e-1,1.6366103064e0,1.0083719485e-1,7.2712810754e-1,1.1990861967e-3
12.723469,1.6188603866e2,-1.7074769673e-3,1.3950887342e1,5.7451839143e-1,1.5408152320e-3,1.5192013234e-4,1.6159155511e2,-1.8409416381e-1,4.2333043483e0,3.8874180517e-1,1.9812302541e-1,3.8875012286e-1,1.6165266479e2,-7.2380292255e-1,1.6468445679e0,1.0281568545e-1,7.2341406702e-1,1.2595346197e-3
12.824490,1.6446693607e2,-1.6746842559e-3,1.4157358639e1,5.7581308021e-1,1.3896846102e-3,1.2358464301e-4,1.6417736897e2,-1.7817730787e-1,4.2849957592e0,3.9165328082e-1,1.9307517152e-1,3.9754772186e-1,1.6423102003e2,-7.2008112257e-1,1.6571604963e0,1.0480432925e-1,7.1968961852e-1,1.3231411576e-3
12.925510,1.6706823981e2,-1.6433211792e-3,1.4365462515e1,5.7708175500e-1,1.2523547682e-3,1.0036770254e-4,1.6678377646e2,-1.7233858982e-1,4.3370983455e0,3.9452833912e-1,1.8811752934e-1,4.0562683903e-1,1.6682980048e2,-7.1634918015e-1,1.6675581131e0,1.0680274467e-1,7.1595511884e-1,1.3900706545e-3
13.026531,1.6968995045e2,-1.6132464620e-3,1.4575199007e1,5.7832507679e-1,1.1276749701e-3,8.1378966570e-5,1.6941071368e2,-1.6658046230e-1,4.3896108624e0,3.9736726950e-1,1.8324978003e-1,4.1293399036e-1,1.6944900371e2,-7.1260745248e-1,1.6780374078e0,1.0881054628e-1,7.1221092427e-1,1.4604926109e-3
13.127551,1.7233206848e2,-1.5843389563e-3,1.4786568144e1,5.7954368675e-1,1.0145791641e-3,6.5877102315e-5,1.7205820234e2,-1.6090532634e-1,4.4425337786e0,4.0017046177e-1,1.7847155864e-1,4.1942058504e-1,1.7208863053e2,-7.0885629125e-1,1.6885983835e0,1.1082735374e-1,7.0845739043e-1,1.5345849097e-3
13.228571,1.7499459434e2,-1.5564945751e-3,1.4999569952e1,5.8073820698e-1,9.1208094216e-4,5.3236261010e-5,1.7472618875e2,-1.5531581526e-1,4.4958660586e0,4.0293823084e-1,1.7378245564e-1,4.2504357267e-1,1.7474868199e2,-7.0509604696e-1,1.6992410437e0,1.1285278957e-1,7.0469487207e-1,1.6125384718e-3
13.329592,1.7767752837e2,-1.5296236782e-3,1.5214204452e1,5.8190924112e-1,8.1926850621e-4,4.2954459786e-5,1.7741471104e2,-1.4981447480e-1,4.5496085049e0,4.0567099222e-1,1.6918201834e-1,4.2976599094e-1,1.7742915747e2,-7.0132707156e-1,1.7099653854e0,1.1488647794e-1,7.0092372332e-1,1.6945423558e-3
13.430612,1.8038087089e2,-1.5036488528e-3,1.5430471662e1,5.8305737495e-1,7.3530002453e-4,3.4599564970e-5,1.8012371124e2,-1.4440407291e-1,4.6037600013e0,4.0836906667e-1,1.6466975242e-1,4.3355744518e-1,1.8013005853e2,-6.9754971287e-1,1.7207714146e0,1.1692804777e-1,6.9714429741e-1,1.7808107659e-3
13.531633,1.8310462215e2,-1.4785030293e-3,1.5648371599e1,5.8418317702e-1,6.5939907748e-4,2.7827918530e-5,1.8285331605e2,-1.3908710460e-1,4.6583231264e0,4.1103296058e-1,1.6024512346e-1,4.3639454059e-1,1.8285138632e2,-6.9376431831e-1,1.7316591352e0,1.1897713090e-1,6.9335694667e-1,1.8715560436e-3
13.632653,1.8584878238e2,-1.4541278849e-3,1.5867904276e1,5.8528719918e-1,5.9085039007e-4,2.2340565920e-5,1.8560331254e2,-1.3386662701e-1,4.7132936694e0,4.1366285095e-1,1.5590755840e-1,4.3826112337e-1,1.8559313820e2,-6.8997123945e-1,1.7426285363e0,1.2103335971e-1,6.8956202256e-1,1.9670054317e-3
13.733673,1.8861335175e2,-1.4304724947e-3,1.6089069703e1,5.8636997716e-1,5.2899572350e-4,1.7907470465e-5,1.8837380486e2,-1.2874516272e-1,4.7686737619e0,4.1625922697e-1,1.5165644705e-1,4.3914853595e-1,1.8835531359e2,-6.8617082369e-1,1.7536796150e0,1.2309637173e-1,6.8575987542e-1,2.0673889667e-3
13.834694,1.9139833042e2,-1.4074921915e-3,1.6311867890e1,5.8743203110e-1,4.7322996542e-4,1.4331191778e-5,1.9116480254e2,-1.2372534976e-1,4.8244636457e0,4.1882248495e-1,1.4749114358e-1,4.3905565329e-1,1.9113792434e2,-6.8236340028e-1,1.7648124184e0,1.2516581740e-1,6.8195085468e-1,2.1729525179e-3
13.935714,1.9420371853e2,-1.3851476053e-3,1.6536298846e1,5.8847386605e-1,4.2299744234e-4,1.1449679732e-5,1.9397626436e2,-1.1880983205e-1,4.8806625485e0,4.2135297598e-1,1.4341096806e-1,4.3798888661e-1,1.9394095914e2,-6.7854932886e-1,1.7760269007e0,1.2724133375e-1,6.7813530861e-1,2.2839605808e-3
14.036735,1.9702951618e2,-1.3634038540e-3,1.6762362577e1,5.8949597246e-1,3.7778845885e-4,9.1325491667e-6,1.9680815585e2,-1.1400114229e-1,4.9372698344e0,4.2385106039e-1,1.3941520784e-1,4.3596201390e-1,1.9676442056e2,-6.7472894867e-1,1.7873230718e0,1.2932257209e-1,6.7431358433e-1,2.4006832391e-3
14.137755,1.9987572347e2,-1.3422298629e-3,1.6990059088e1,5.9049882667e-1,3.3713595406e-4,7.2736293077e-6,1.9966051104e2,-1.0930159406e-1,4.9942862379e0,4.2631715943e-1,1.3550311917e-1,4.3299596384e-1,1.9960831073e2,-6.7090259816e-1,1.7987009397e0,1.3140918745e-1,6.7048602780e-1,2.5234017521e-3
14.238776,2.0274234048e2,-1.3215977932e-3,1.7219388385e1,5.9148289137e-1,3.0061240608e-4,5.7853758335e-6,2.0253328560e2,-1.0471346405e-1,5.0517109278e0,4.2875162587e-1,1.3167392851e-1,4.2911846749e-1,2.0247263321e2,-6.6707061246e-1,1.8101605183e0,1.3350084006e-1,6.6665298375e-1,2.6524048299e-3
14.339796,2.0562936727e2,-1.3014825616e-3,1.7450350471e1,5.9244861602e-1,2.6782688735e-4,4.5951455832e-6,2.0542647971e2,-1.0023879617e-1,5.1095439623e0,4.3115485130e-1,1.2792683413e-1,4.2436360195e-1,2.0535737899e2,-6.6323334185e-1,1.8217017712e0,1.3559718523e-1,6.6281479548e-1,2.7880053967e-3
14.440816,2.0853680390e2,-1.2818614380e-3,1.7682945350e1,5.9339643729e-1,2.3842230360e-4,3.6340206861e-6,2.0834008227e2,-9.5879457647e-2,5.1677851741e0,4.3352721717e-1,1.2426100746e-1,4.1877129115e-1,2.0826255728e2,-6.5939111079e-1,1.8333247346e0,1.3769789592e-1,6.5897180517e-1,2.9305294156e-3
14.541837,2.1146465042e2,-1.2627137078e-3,1.7917173026e1,5.9432677950e-1,2.1207281651e-4,2.8796494007e-6,2.1127408232e2,-9.1637103434e-2,5.2264343989e0,4.3586910443e-1,1.2067559454e-1,4.1238669492e-1,2.1118816912e2,-6.5554425294e-1,1.8450294123e0,1.3980264355e-1,6.5512435339e-1,3.0803009868e-3
14.642857,2.1441290686e2,-1.2440203890e-3,1.8153033499e1,5.9524005496e-1,1.8848143628e-4,2.2761523724e-6,2.1422846933e2,-8.7513158596e-2,5.2854914791e0,4.3818089347e-1,1.1716971746e-1,4.0525958501e-1,2.1413420293e2,-6.5169311673e-1,1.8568157577e0,1.4191109503e-1,6.5127277947e-1,3.2376758754e-3
14.743878,2.1738157327e2,-1.2257639951e-3,1.8390526773e1,5.9613666438e-1,1.6737770241e-4,1.7918646336e-6,2.1720323257e2,-8.3508804176e-2,5.3449562533e0,4.4046296338e-1,1.1374247573e-1,3.9744364657e-1,2.1710067436e2,-6.4783801317e-1,1.8686838330e0,1.4402294139e-1,6.4741742111e-1,3.4030172974e-3
14.844898,2.2037064966e2,-1.2079283359e-3,1.8629652849e1,5.9701699728e-1,1.4851560192e-4,1.4137476683e-6,2.2019836186e2,-7.9624964359e-2,5.4048285685e0,4.4271569224e-1,1.1039294768e-1,3.8899574615e-1,2.2008757657e2,-6.4397928083e-1,1.8806336102e0,1.4613786217e-1,6.4355861451e-1,3.5767108202e-3
14.945918,2.2338013607e2,-1.1904983509e-3,1.8870411729e1,5.9788143228e-1,1.3167154921e-4,1.1082738638e-6,2.2321384790e2,-7.5862296859e-2,5.4651082883e0,4.4493945716e-1,1.0712019182e-1,3.7997522019e-1,2.2309490968e2,-6.4011724718e-1,1.8926650897e0,1.4825554667e-1,6.3969669435e-1,3.7591457367e-3
15.046939,2.2641003251e2,-1.1734599695e-3,1.9112803414e1,5.9873033749e-1,1.1664263698e-4,8.7171792984e-7,2.2624964375e2,-7.2221226882e-2,5.5257945217e0,4.4713460640e-1,1.0392324813e-1,3.7044313364e-1,2.2612267175e2,-6.3625224035e-1,1.9047782632e0,1.5037568748e-1,6.3583199364e-1,3.9507411420e-3
15.147959,2.2946033901e2,-1.1567999923e-3,1.9356827905e1,5.9956407081e-1,1.0324477250e-4,6.8359076977e-7,2.2930585075e2,-6.8701749876e-2,5.5868893404e0,4.4930159241e-1,1.0080113948e-1,3.6046156287e-1,2.2917087057e2,-6.3238457408e-1,1.9169731614e0,1.5249798882e-1,6.3196484374e-1,4.1519198567e-3
15.248980,2.3253105557e2,-1.1405059925e-3,1.9602485204e1,6.0038298029e-1,9.1311244034e-5,5.3085386753e-7,2.3238235005e2,-6.5303815105e-2,5.6483904106e0,4.5144070761e-1,9.7752872824e-2,3.5009290092e-1,2.3223950078e2,-6.2851457671e-1,1.9292497627e0,1.5462215053e-1,6.2809557431e-1,4.3631382287e-3
15.350000,2.3562218220e2,-1.1245662322e-3,1.9849775310e1,6.0118740440e-1,8.0691156626e-5,4.1350722313e-7,2.3547917026e2,-6.2026944708e-2,5.7102983447e0,4.5355234764e-1,9.4777440548e-2,3.3939921111e-1,2.3532858315e2,-6.2464254161e-1,1.9416081496e0,1.5674789542e-1,6.2422451321e-1,4.5848544687e-3
15.451020,2.3873371893e2,-1.1089695906e-3,2.0098698225e1,6.0197767238e-1,7.1248050176e-5,3.2782554626e-7,2.3859630449e2,-5.8870429364e-2,5.7726130427e0,4.5563688001e-1,9.1873821680e-2,3.2844160683e-1,2.3843805678e2,-6.2076886190e-1,1.9540480783e0,1.5887489511e-1,6.2035198654e-1,4.8175547272e-3
15.552041,2.4186566577e2,-1.0937055044e-3,2.0349253949e1,6.0275410447e-1,6.2858729365e-5,2.5331974030e-7,2.4173374460e2,-5.5833299685e-2,5.8353343767e0,4.5769466864e-1,8.9040983133e-2,3.1727970019e-1,2.4156799205e2,-6.1689376462e-1,1.9665698299e0,1.6100291620e-1,6.1647831859e-1,5.0617456436e-3
15.653061,2.4501802271e2,-1.0787639162e-3,2.0601442483e1,6.0351701222e-1,5.5411956595e-5,1.9744038582e-7,2.4489148510e2,-5.2914332159e-2,5.8984622682e0,4.5972607628e-1,8.6277880925e-2,3.0597111955e-1,2.4471835721e2,-6.1301760179e-1,1.9791732770e0,1.6313166028e-1,6.1260383174e-1,5.3179450333e-3
