lambda,ntilde_eta50,sigmaz_eta50,x2_eta50,u4x_eta50,gap_eta50,cv_eta50,ntilde_eta200,sigmaz_eta200,x2_eta200,u4x_eta200,gap_eta200,cv_eta200,ntilde_eta1000,sigmaz_eta1000,x2_eta1000,u4x_eta1000,gap_eta1000,cv_eta1000
15.552041,2.4186566606e2,-1.0936748813e-3,2.0349253966e1,6.0275410469e-1,6.2858729365e-5,8.9330569608e-9,2.4186078039e2,-3.3098621814e-3,5.8372399137e0,4.5781158457e-1,8.9040983133e-2,4.9527308329e-4,2.4182057180e2,-9.4745977243e-2,1.9673275690e0,1.6116984305e-1,6.1647831859e-1,2.3197462606e-2
15.653061,2.4501802294e2,-1.0787401191e-3,2.0601442497e1,6.0351701239e-1,5.5411956595e-5,8.8712113211e-9,2.4501336756e2,-3.1699076450e-3,5.9002905054e0,4.5983666679e-1,8.6277880925e-2,4.6502566147e-4,2.4497290284e2,-9.3575929950e-2,1.9799369138e0,1.6329909220e-1,6.1260383174e-1,2.2913558352e-2
15.754082,2.4819078995e2,-1.0641167677e-3,2.0855263838e1,6.0426669890e-1,4.8807531641e-5,8.8311935542e-9,2.4818635605e2,-3.0369038455e-3,5.9637491683e0,4.6183598458e-1,8.3583461312e-2,4.3644658945e-4,2.4814565166e2,-9.2412840063e-2,1.9926279222e0,1.6542876336e-1,6.0872884641e-1,2.2631240336e-2
15.855102,2.5138396709e2,-1.0497959743e-3,2.1110717991e1,6.0500345919e-1,4.2955199916e-5,8.7948137661e-9,2.5137974574e2,-2.9105322773e-3,6.0276158991e0,4.6380989094e-1,8.0956661971e-2,4.0945607725e-4,2.5133881847e2,-9.1256809035e-2,2.0054005951e0,1.6755859037e-1,6.0485368120e-1,2.2350535270e-2
15.956122,2.5459755437e2,-1.0357692103e-3,2.1367804955e1,6.0572758032e-1,3.7773739990e-5,8.7693479145e-9,2.5459353739e2,-2.7904855142e-3,6.0918907117e0,4.6575873593e-1,7.8396413101e-2,3.8397733260e-4,2.5455240313e2,-9.0107935808e-2,2.0182549320e0,1.6968831184e-1,6.0097865250e-1,2.2071469175e-2
16.057143,2.5783155179e2,-1.0220282568e-3,2.1626524732e1,6.0643934168e-1,3.3190190891e-5,8.7457010522e-9,2.5782773069e2,-2.6764685284e-3,6.1565735988e0,4.6768286545e-1,7.5901638536e-2,3.5993655547e-4,2.5778640406e2,-8.8966318081e-2,2.0311909266e0,1.7181767045e-1,5.9710407486e-1,2.1794067383e-2
16.158163,2.6108595935e2,-1.0085651900e-3,2.1886877320e1,6.0713901524e-1,2.9139017272e-5,8.7238731794e-9,2.6108232600e2,-2.5681970520e-3,6.2216645664e0,4.6958262215e-1,7.3471256802e-2,3.3726280526e-4,2.6104082541e2,-8.7832043732e-2,2.0442085957e0,1.7394641761e-1,5.9323026059e-1,2.1518354504e-2
16.259184,2.6436077706e2,-9.9537236836e-4,2.2148862722e1,6.0782686575e-1,2.5561450457e-5,8.7165972218e-9,2.6435732397e2,-2.4653976382e-3,6.2871636263e0,4.7145834523e-1,7.1104182136e-2,3.1588796992e-4,2.6431566063e2,-8.6705210509e-2,2.0573079129e0,1.7607430272e-1,5.8935752008e-1,2.1244354495e-2
16.360204,2.6765600493e2,-9.8244241984e-4,2.2412480935e1,6.0850315098e-1,2.2404829451e-5,8.7165972218e-9,2.6765272423e2,-2.3678083475e-3,6.3530707702e0,4.7331036956e-1,6.8799325533e-2,2.9574669315e-4,2.6761090814e2,-8.5585907141e-2,2.0704888721e0,1.7820108349e-1,5.8548616133e-1,2.0972090573e-2
16.461224,2.7097164295e2,-9.6976823004e-4,2.2677731962e1,6.0916812193e-1,1.9621982858e-5,8.7093212642e-9,2.7096852733e2,-2.2751770797e-3,6.4193860078e0,4.7513902679e-1,6.6555595712e-2,2.7677632534e-4,2.7092658622e2,-8.4474196306e-2,2.0837515464e0,1.8032653529e-1,5.8161649037e-1,2.0701585279e-2
16.562245,2.7430769113e2,-9.5734293104e-4,2.2944615802e1,6.0982202303e-1,1.7170771002e-5,8.7093212642e-9,2.7430473359e2,-2.1872621348e-3,6.4861093443e0,4.7694464462e-1,6.4371900022e-2,2.5891677433e-4,2.7426267340e2,-8.3370184246e-2,2.0970958501e0,1.8245041289e-1,5.7774881088e-1,2.0432860467e-2
16.663265,2.7766414946e2,-9.4515989076e-4,2.3213132455e1,6.1046509233e-1,1.5013509255e-5,8.6947693489e-9,2.7766134334e2,-2.1038317569e-3,6.5532407851e0,4.7872754697e-1,6.2247145455e-2,2.4211055643e-4,2.7761918156e2,-8.2273935395e-2,2.1105218307e0,1.8457249738e-1,5.7388342433e-1,2.0165937269e-2
16.764286,2.8104101796e2,-9.3321270299e-4,2.3483281922e1,6.1109756171e-1,1.3116564389e-5,8.6984073278e-9,2.8103835633e2,-2.0246642151e-3,6.6207803243e0,4.8048805358e-1,6.0180239434e-2,2.2630259627e-4,2.8099610507e2,-8.1185531577e-2,2.1240294657e0,1.8669256359e-1,5.7002062992e-1,1.9900836163e-2
16.865306,2.8443829663e2,-9.2149517781e-4,2.3755064202e1,6.1171965705e-1,1.1449945987e-5,8.6947693489e-9,2.8443577291e2,-1.9495467893e-3,6.6887279676e0,4.8222648065e-1,5.8170090748e-2,2.1144024504e-4,2.8439344575e2,-8.0105043145e-2,2.1376187625e0,1.8881039592e-1,5.6616072442e-1,1.9637576872e-2
16.966327,2.8785598546e2,-9.1000133259e-4,2.4028479297e1,6.1233159842e-1,9.9869238852e-6,8.6874933913e-9,2.8785337343e2,-1.8784000769e-3,6.7570793221e0,4.8394303083e-1,5.6215610351e-2,1.9747316765e-4,2.8781120578e2,-7.9032537230e-2,2.1512897299e0,1.9092578385e-1,5.6230400237e-1,1.9376178501e-2
17.067347,2.9129408447e2,-8.9872538344e-4,2.4303527205e1,6.1293360024e-1,8.7037383878e-6,8.6765794549e-9,2.9129186569e2,-1.8106308327e-3,6.8258485393e0,4.8563836476e-1,5.4315712175e-2,1.8435329184e-4,2.9124937863e2,-7.7968087921e-2,2.1650423418e0,1.9303851626e-1,5.5845075588e-1,1.9116659398e-2
17.168367,2.9475259364e2,-8.8766173706e-4,2.4580207927e1,6.1352587146e-1,7.5792457892e-6,8.6765794549e-9,2.9475044719e2,-1.7465033928e-3,6.8950195718e0,4.8731238806e-1,5.2469313898e-2,1.7203469542e-4,2.9470796882e2,-7.6911753985e-2,2.1788766164e0,1.9514839365e-1,5.5460127462e-1,1.8859037271e-2
17.269388,2.9823151299e2,-8.7680498299e-4,2.4858521464e1,6.1410861570e-1,6.5946372843e-6,8.6947693489e-9,2.9822965372e2,-1.6855498632e-3,6.9646031319e0,4.8896566233e-1,5.0675337666e-2,1.6047361714e-4,2.9818697844e2,-7.5863594196e-2,2.1927925622e0,1.9725521971e-1,5.5075584583e-1,1.8603329121e-2
17.370408,3.0173084252e2,-8.6614988633e-4,2.5138467816e1,6.1468203145e-1,5.7332513848e-6,8.6802174337e-9,3.0172883332e2,-1.6279326026e-3,7.0345861827e0,4.9059817656e-1,4.8932710864e-2,1.4962825298e-4,3.0168640218e2,-7.4823672680e-2,2.2067901579e0,1.9935879838e-1,5.4691475424e-1,1.8349551276e-2
17.471429,3.0525058223e2,-8.5569138065e-4,2.5420046982e1,6.1524631217e-1,4.9803181241e-6,8.6802174337e-9,3.0524886994e2,-1.5730478783e-3,7.1049863975e0,4.9221063625e-1,4.7240366721e-2,1.3945880710e-4,3.0520624575e2,-7.3792038647e-2,2.2208694265e0,2.0145894487e-1,5.4307828209e-1,1.8097719367e-2
17.572449,3.0879073212e2,-8.4542456142e-4,2.5703258963e1,6.1580164646e-1,4.3227286710e-6,8.6838554125e-9,3.0878901124e2,-1.5211085172e-3,7.1757887326e0,4.9380298308e-1,4.5597245023e-2,1.2992741904e-4,3.0874650437e2,-7.2768750023e-2,2.2350303490e0,2.0355547274e-1,5.3924670912e-1,1.7847848350e-2
17.673469,3.1235129219e2,-8.3534467962e-4,2.5988103759e1,6.1634821821e-1,3.7489041347e-6,8.6838554125e-9,3.1234966520e2,-1.4717721154e-3,7.2470013443e0,4.9537568818e-1,4.4002292701e-2,1.2099796368e-4,3.1230717959e2,-7.1753855067e-2,2.2492729315e0,2.0564820392e-1,5.3542031243e-1,1.7599952535e-2
17.774490,3.1593226245e2,-8.2544713570e-4,2.6274581370e1,6.1688620672e-1,3.2486074133e-6,8.6874933913e-9,3.1593072475e2,-1.4249490890e-3,7.3186220909e0,4.9692898395e-1,4.2454464451e-2,1.1263616761e-4,3.1588826848e2,-7.0747404116e-2,2.2635971626e0,2.0773696222e-1,5.3159936660e-1,1.7354045529e-2
17.875510,3.1953364289e2,-8.1572747385e-4,2.6562691796e1,6.1741578685e-1,2.8127795986e-6,8.6802174337e-9,3.1953219000e2,-1.3805056771e-3,7.3906509737e0,4.9846314769e-1,4.0952723311e-2,1.0480936908e-4,3.1948977909e2,-6.9749433122e-2,2.2780030744e0,2.0982158232e-1,5.2778414351e-1,1.7110140299e-2
17.976531,3.2315543352e2,-8.0618137646e-4,2.6852435037e1,6.1793712913e-1,2.4334298132e-6,8.6947693489e-9,3.2315406120e2,-1.3383144819e-3,7.4630879969e0,4.9997845294e-1,3.9496041141e-2,9.7486576124e-5,3.2311170250e2,-6.8759993390e-2,2.2924906314e0,2.1190189347e-1,5.2397491249e-1,1.6868249128e-2
18.077551,3.2679763434e2,-7.9680465891e-4,2.7143811094e1,6.1845039990e-1,2.1035182840e-6,8.6802174337e-9,3.2679633853e2,-1.2982543413e-3,7.5359331628e0,5.0147516940e-1,3.8083399191e-2,9.0638364782e-5,3.2675404374e2,-6.7779118786e-2,2.3070598538e0,2.1397773738e-1,5.2017194012e-1,1.6628383655e-2
18.178571,3.3046024535e2,-7.8759326458e-4,2.7436819966e1,6.1895576140e-1,1.8168468046e-6,8.6693034973e-9,3.3045902213e2,-1.2602100271e-3,7.6091864739e0,5.0295356303e-1,3.6713788595e-2,8.4236791736e-5,3.3041680025e2,-6.6806848516e-2,2.3217107315e0,2.1604895574e-1,5.1637549036e-1,1.6390554840e-2
18.279592,3.3414326655e2,-7.7854326002e-4,2.7731461655e1,6.1945337193e-1,1.5679702301e-6,8.6802174337e-9,3.3414211219e2,-1.2240720198e-3,7.6828479327e0,5.0441389601e-1,3.5386210729e-2,7.8255365224e-5,3.3409997276e2,-6.5843215739e-2,2.3364432674e0,2.1811539637e-1,5.1258582434e-1,1.6154773053e-2
18.380612,3.3784669794e2,-7.6965083040e-4,2.8027736158e1,6.1994338594e-1,1.3520883044e-6,8.6765794549e-9,3.3784560887e2,-1.1897362782e-3,7.7569175417e0,5.0585642683e-1,3.4099677790e-2,7.2668972280e-5,3.3780356006e2,-6.4888253037e-2,2.3512574568e0,2.2017691025e-1,5.0880320061e-1,1.5921047972e-2
18.481633,3.4157053954e2,-7.6091227519e-4,2.8325643478e1,6.2042595413e-1,1.1649750604e-6,8.6838554125e-9,3.4156951232e2,-1.1571040132e-3,7.8313953033e0,5.0728141028e-1,3.2853213095e-2,6.7453802330e-5,3.4152756541e2,-6.3941985845e-2,2.3661533129e0,2.2223335500e-1,5.0502787479e-1,1.5689388616e-2
18.582653,3.4531479133e2,-7.5232400391e-4,2.8625183614e1,6.2090122356e-1,1.0029348232e-6,8.6729414761e-9,3.4531382270e2,-1.1260814676e-3,7.9062812198e0,5.0868909750e-1,3.1645851430e-2,6.2587321736e-5,3.4527198496e2,-6.3004444330e-2,2.3811308203e0,2.2428458842e-1,5.0126009988e-1,1.5459803457e-2
18.683673,3.4907945331e2,-7.4388253220e-4,2.8926356565e1,6.2136933778e-1,8.6272052613e-7,8.6802174337e-9,3.4907854015e2,-1.0965797032e-3,7.9815752933e0,5.1007973600e-1,3.0476639505e-2,5.8048230130e-5,3.4903682103e2,-6.2075649885e-2,2.3961899885e0,2.2633047576e-1,4.9750012596e-1,1.5232300233e-2
18.784694,3.5286452550e2,-7.3558447798e-4,2.9229162333e1,6.2183043689e-1,7.4151836316e-7,8.6838554125e-9,3.5286366482e2,-1.0685143924e-3,8.0572775262e0,5.1145356970e-1,2.9344636275e-2,5.3816325817e-5,3.5282207196e2,-6.1155625434e-2,2.4113308108e0,2.2837088412e-1,4.9374820032e-1,1.5006886148e-2
18.885714,3.5667000788e2,-7.2742655776e-4,2.9533600918e1,6.2228465764e-1,6.3681000029e-7,8.6802174337e-9,3.5666919685e2,-1.0418056175e-3,8.1333879202e0,5.1281083894e-1,2.8248913091e-2,4.9872578529e-5,3.5662773977e2,-6.0244387794e-2,2.4265532955e0,2.3040568650e-1,4.9000456741e-1,1.4783567749e-2
18.986735,3.6049590047e2,-7.1940558320e-4,2.9839672318e1,6.2273213355e-1,5.4644249303e-7,8.6765794549e-9,3.6049513686e2,-1.0163775356e-3,8.2099064874e0,5.1415178075e-1,2.7188554180e-2,4.6198951168e-5,3.6045381958e2,-5.9341958136e-2,2.4418574232e0,2.3243475614e-1,4.8626946885e-1,1.4562350985e-2
19.087755,3.6434220326e2,-7.1151845771e-4,3.0147376535e1,6.2317299498e-1,4.6853045887e-7,8.6802174337e-9,3.6434148353e2,-9.9215885858e-4,8.2868332008e0,5.1547662798e-1,2.6162656760e-2,4.2778461648e-5,3.6430031695e2,-5.8448345031e-2,2.4572432161e0,2.3445797563e-1,4.8254314331e-1,1.4343241179e-2
19.188776,3.6820891626e2,-7.0376217324e-4,3.0456713568e1,6.2360736923e-1,4.0138507984e-7,8.6583895609e-9,3.6820823843e2,-9.6908134970e-4,8.3641680910e0,5.1678561101e-1,2.5170331366e-2,3.9595026465e-5,3.6816722940e2,-5.7563562565e-2,2.4727106645e0,2.3647522709e-1,4.7882582670e-1,1.4126243113e-2
19.289796,3.7209603946e2,-6.9613380723e-4,3.0767683418e1,6.2403538060e-1,3.4358646417e-7,8.6729414761e-9,3.7209540119e2,-9.4708095497e-4,8.4419111501e0,5.1807895619e-1,2.4210701973e-2,3.6633544369e-5,3.7205455585e2,-5.6687621058e-2,2.4882597641e0,2.3848639709e-1,4.7511775179e-1,1.3911360911e-2
19.390816,3.7600357286e2,-6.8863051963e-4,3.1080286085e1,6.2445715049e-1,2.9386217193e-7,8.6802174337e-9,3.7600297194e2,-9.2609698033e-4,8.5200623799e0,5.1935688661e-1,2.3282906253e-2,3.3879710827e-5,3.7596229857e2,-5.5820525402e-2,2.5038905242e0,2.4049137758e-1,4.7141914866e-1,1.3698598181e-2
19.491837,3.7993151647e2,-6.8124955008e-4,3.1394521568e1,6.2487279747e-1,2.5114144364e-7,8.6729414761e-9,3.7993095078e2,-9.0607205566e-4,8.5986217822e0,5.2061962207e-1,2.2386095727e-2,3.1320094422e-5,3.7989045568e2,-5.4962282128e-2,2.5196029373e0,2.4249006201e-1,4.6773024434e-1,1.3487957884e-2
19.592857,3.8387987029e2,-6.7398821516e-4,3.1710389868e1,6.2528243739e-1,2.1444981257e-7,8.6729414761e-9,3.8387933783e2,-8.8695197509e-4,8.6775893585e0,5.2186737906e-1,2.1519435907e-2,2.8942034987e-5,3.8383902627e2,-5.4112894622e-2,2.5353969999e0,2.4448234782e-1,4.6405126288e-1,1.3279442486e-2
19.693878,3.8784863432e2,-6.6684390585e-4,3.2027890985e1,6.2568618340e-1,1.8296515236e-7,8.6802174337e-9,3.8784813318e2,-8.6868554308e-4,8.7569651104e0,5.2310037079e-1,2.0682106427e-2,2.6733643608e-5,3.8780801280e2,-5.3272360919e-2,2.5512727219e0,2.4646813766e-1,4.6038242545e-1,1.3073053822e-2
19.794898,3.9183780856e2,-6.5981408497e-4,3.2347024919e1,6.2608414606e-1,1.5597947822e-7,8.6802174337e-9,3.9183733693e2,-8.5122442620e-4,8.8367490394e0,5.2431880729e-1,1.9873301139e-2,2.4683635274e-5,3.9179741365e2,-5.2440680700e-2,2.5672300969e0,2.4844733554e-1,4.5672395017e-1,1.2868793245e-2
19.895918,3.9584739301e2,-6.5289628480e-4,3.2667791670e1,6.2647643339e-1,1.3287268530e-7,8.6729414761e-9,3.9584694918e2,-8.3452301091e-4,8.9169411469e0,5.2552289538e-1,1.9092228238e-2,2.2781547159e-5,3.9580722856e2,-5.1617850240e-2,2.5832691241e0,2.5041984950e-1,4.5307605212e-1,1.2666661511e-2
19.996939,3.9987738767e2,-6.4608810475e-4,3.2990191238e1,6.2686315095e-1,1.1309032288e-7,8.6802174337e-9,3.9987697002e2,-8.1853826657e-4,8.9975414341e0,5.2671283878e-1,1.8338110316e-2,2.1017447580e-5,3.9983745785e2,-5.0803863199e-2,2.5993898048e0,2.5238559119e-1,4.4943894354e-1,1.2466658853e-2
20.097959,4.0392779254e2,-6.3938720918e-4,3.3314223622e1,6.2724440191e-1,9.6175881481e-8,8.6802174337e-9,4.0392739953e2,-8.0322961403e-4,9.0785499026e0,5.2788883808e-1,1.7610184412e-2,1.9382030587e-5,4.0388810126e2,-4.9998711694e-2,2.6155921381e0,2.5434447520e-1,4.4581283354e-1,1.2268784973e-2
20.198980,4.0799860763e2,-6.3279132524e-4,3.3639888825e1,6.2762028711e-1,8.1722021150e-8,8.6729414761e-9,4.0799823780e2,-7.8855879960e-4,9.1599665534e0,5.2905109083e-1,1.6907702051e-2,1.7866579583e-5,4.0795915896e2,-4.9202385422e-2,2.6318761247e0,2.5629641952e-1,4.4219792815e-1,1.2073039048e-2
20.300000,4.1208983293e2,-6.2629824083e-4,3.3967186844e1,6.2799090510e-1,6.9389386681e-8,8.6729414761e-9,4.1208948491e2,-7.7448977429e-4,9.2417913878e0,5.3019979158e-1,1.6229929260e-2,1.6462894564e-5,4.1205063018e2,-4.8414872936e-2,2.6482417618e0,2.5824134481e-1,4.3859443051e-1,1.1879419748e-2
20.401020,4.1620146844e2,-6.1990580264e-4,3.4296117681e1,6.2835635222e-1,5.8868408814e-8,8.6729414761e-9,4.1620114093e2,-7.6098857841e-4,9.3240244069e0,5.3133513186e-1,1.5576146660e-2,1.5163284843e-5,4.1616251534e2,-4.7636159782e-2,2.6646890510e0,2.6017917538e-1,4.3500254059e-1,1.1687925260e-2
20.502041,4.2033351417e2,-6.1361191423e-4,3.4626681335e1,6.2871672268e-1,4.9900279464e-8,8.6802174337e-9,4.2033320593e2,-7.4802323037e-4,9.4066656119e0,5.3245730033e-1,1.4945649313e-2,1.3960590877e-5,4.2029481421e2,-4.6866230133e-2,2.6812179916e0,2.6210983823e-1,4.3142245540e-1,1.1498553213e-2
20.603061,4.2448597011e2,-6.0741453425e-4,3.4958877806e1,6.2907210856e-1,4.2262172428e-8,8.6729414761e-9,4.2448567998e2,-7.3556362122e-4,9.4897150037e0,5.3356648269e-1,1.4337746811e-2,1.2848009646e-5,4.2444584255e2,-4.6106507185e-2,2.6978218454e0,2.6403248634e-1,4.2785436890e-1,1.1311300797e-2
20.704082,4.2865883627e2,-6.0131167464e-4,3.5292707095e1,6.2942259991e-1,3.5765197026e-8,8.6874933913e-9,4.2865856316e2,-7.2358141351e-4,9.5731725833e0,5.3466286184e-1,1.3751763213e-2,1.1819291103e-5,4.2862065300e2,-4.5352648030e-2,2.7145208270e0,2.6594938386e-1,4.2429847183e-1,1.1126164674e-2
20.805102,4.3285211265e2,-5.9530139898e-4,3.5628169201e1,6.2976828481e-1,3.0241096738e-8,8.6729414761e-9,4.3285185551e2,-7.1204994460e-4,9.6570383516e0,5.3574661784e-1,1.3187036973e-2,1.0868505342e-5,4.3281419243e2,-4.4608954699e-2,2.7312947200e0,2.6785813517e-1,4.2075495208e-1,1.0943141126e-2
20.906122,4.3706579925e2,-5.8938182085e-4,3.5965264125e1,6.3010924937e-1,2.5550491500e-8,8.6874933913e-9,4.3706555711e2,-7.0094413475e-4,9.7413123097e0,5.3681792799e-1,1.2642920908e-2,9.9901226349e-6,4.3702814545e2,-4.3873962457e-2,2.7481502644e0,2.6975945610e-1,4.1722399433e-1,1.0762225851e-2
21.007143,4.4129989606e2,-5.8355110225e-4,3.6303991866e1,6.3044557783e-1,2.1567586828e-8,8.6802174337e-9,4.4129966800e2,-6.9024039922e-4,9.8259944583e0,5.3787696683e-1,1.2118782109e-2,9.1789697763e-6,4.4126251118e2,-4.3147646981e-2,2.7650874567e0,2.7165328756e-1,4.1370578021e-1,1.0583414201e-2
21.108163,4.4555440310e2,-5.7780745214e-4,3.6644352426e1,6.3077735259e-1,1.8193929918e-8,8.6874933913e-9,4.4555418825e2,-6.7991656485e-4,9.9110847981e0,5.3892390624e-1,1.1614001916e-2,8.4302519099e-6,4.4551729043e2,-4.2429980819e-2,2.7821063003e0,2.7353957389e-1,4.1020048826e-1,1.0406700989e-2
21.209184,4.4982932035e2,-5.7214912494e-4,3.6986345802e1,6.3110465424e-1,1.5333853298e-8,8.6874933913e-9,4.4982911789e2,-6.6995179006e-4,9.9965833301e0,5.3995891543e-1,1.1127975697e-2,7.7394361142e-6,4.4979248240e2,-4.1720936205e-2,2.7992067920e0,2.7541826133e-1,4.0670829402e-1,1.0232080676e-2
21.310204,4.5412464783e2,-5.6657441915e-4,3.7329971997e1,6.3142756165e-1,1.2910561509e-8,8.6656655185e-9,4.5412445699e2,-6.6032648952e-4,1.0082490055e1,5.4098216099e-1,1.0660112874e-2,7.1023241617e-6,4.5408808717e2,-4.1020482987e-2,2.8163889323e0,2.7728929908e-1,4.0322936979e-1,1.0059547218e-2
21.411224,4.5844038552e2,-5.6108167603e-4,3.7675231009e1,6.3174615197e-1,1.0859196209e-8,8.6874933913e-9,4.5844020558e2,-6.5102226196e-4,1.0168804973e1,5.4199380694e-1,1.0209836730e-2,6.5150015871e-6,4.5840410481e2,-4.0328589464e-2,2.8336527215e0,2.7915263884e-1,3.9976388492e-1,9.8890942172e-3
21.512245,4.6277653344e2,-5.5566927825e-4,3.8022122839e1,6.3206050069e-1,9.1350784714e-9,8.6802174337e-9,4.6277636372e2,-6.4202182185e-4,1.0255528086e1,5.4299401476e-1,9.7765843347e-3,5.9738013078e-6,4.6274053488e2,-3.9645222767e-2,2.8509981581e0,2.8100823455e-1,3.9631200553e-1,9.7207147992e-3
21.613265,4.6713309157e2,-5.5033564867e-4,3.8370647487e1,6.3237068169e-1,7.6748847277e-9,8.6802174337e-9,4.6713293143e2,-6.3330893439e-4,1.0342659393e1,5.4398294343e-1,9.3598063509e-3,5.4753400036e-6,4.6709737797e2,-3.8970347702e-2,2.8684252445e0,2.8285604298e-1,3.9287389482e-1,9.5544017677e-3
21.714286,4.7151005994e2,-5.4507924912e-4,3.8720804952e1,6.3267676728e-1,6.4497385210e-9,8.6511136033e-9,4.7150990876e2,-6.2486835411e-4,1.0430198896e1,5.4496074946e-1,8.9589669714e-3,5.0164162531e-6,4.7147463313e2,-3.8303928795e-2,2.8859339770e0,2.8469602263e-1,3.8944971274e-1,9.3901474538e-3
21.815306,4.7590743852e2,-5.3989857927e-4,3.9072595236e1,6.3297882821e-1,5.4116640058e-9,8.6729414761e-9,4.7590729576e2,-6.1668576631e-4,1.0518146595e1,5.4592758695e-1,8.5735437385e-3,4.5940832933e-6,4.7587230091e2,-3.7645927986e-2,2.9035243579e0,2.8652813489e-1,3.8603961630e-1,9.2279438395e-3
21.916327,4.8032522733e2,-5.3479217544e-4,3.9426018337e1,6.3327693375e-1,4.5226329348e-9,8.6802174337e-9,4.8032509244e2,-6.0874773169e-4,1.0606502490e1,5.4688360760e-1,8.2030273190e-3,4.2055908125e-6,4.8029038075e2,-3.6996306621e-2,2.9211963850e0,2.8835234297e-1,3.8264375928e-1,9.0677825574e-3
22.017347,4.8476342636e2,-5.2975860956e-4,3.9781074257e1,6.3357115170e-1,3.7929908103e-9,8.6729414761e-9,4.8476329885e2,-6.0104163422e-4,1.0695266582e1,5.4782896076e-1,7.8469214935e-3,3.8483849494e-6,4.8472887275e2,-3.6355024208e-2,2.9389500589e0,2.9016861254e-1,3.7926229243e-1,8.9096548618e-3
22.118367,4.8922203561e2,-5.2479648814e-4,4.0137762995e1,6.3386154845e-1,3.1806166589e-9,8.7020453066e-9,4.8922191502e2,-5.9355563135e-4,1.0784438871e1,5.4876379346e-1,7.5047428851e-3,3.5200646380e-6,4.8918777679e2,-3.5722039070e-2,2.9567853792e0,2.9197691134e-1,3.7589536347e-1,8.7535515995e-3
22.219388,4.9370105509e2,-5.1990445120e-4,4.0496084550e1,6.3414818898e-1,2.6557813726e-9,8.6583895609e-9,4.9370094097e2,-5.8627860709e-4,1.0874019359e1,5.4968825046e-1,7.1760207532e-3,3.2184470911e-6,4.9366709274e2,-3.5097308244e-2,2.9747023454e0,2.9377720920e-1,3.7254311698e-1,8.5994633628e-3
22.320408,4.9820048480e2,-5.1508117134e-4,4.0856038924e1,6.3443113692e-1,2.2092194740e-9,8.6947693489e-9,4.9820037674e2,-5.7920012790e-4,1.0964008045e1,5.5060247428e-1,6.8602969344e-3,2.9414659366e-6,4.9816682050e2,-3.4480787481e-2,2.9927009573e0,2.9556947800e-1,3.6920569444e-1,8.4473802999e-3
22.421429,5.0272032473e2,-5.1032535279e-4,4.1217626116e1,6.3471045458e-1,1.8457058104e-9,8.6874933913e-9,5.0272022235e2,-5.7231040075e-4,1.1054404929e1,5.5150660521e-1,6.5571256028e-3,2.6872294256e-6,5.0268801070e2,-3.3871662461e-2,3.0107854180e0,2.9735410473e-1,3.6588323434e-1,8.2972923046e-3
22.522449,5.0726057488e2,-5.0563573050e-4,4.1580846126e1,6.3498620298e-1,1.5443220036e-9,8.6874933913e-9,5.0726047782e2,-5.6560023345e-4,1.1145210013e1,5.5240078139e-1,6.2660730047e-3,2.4539549486e-6,5.0722751089e2,-3.3272193210e-2,3.0289431164e0,2.9912982597e-1,3.6257587202e-1,8.1491889287e-3
22.623469,5.1182123527e2,-5.0101106924e-4,4.1945698954e1,6.3525844189e-1,1.2840928321e-9,8.6947693489e-9,5.1182114318e2,-5.5906099759e-4,1.1236423296e1,5.5328513881e-1,5.9867173734e-3,2.2400417947e-6,5.1178847379e2,-3.2680024907e-2,3.0471866647e0,3.0089785895e-1,3.5928373984e-1,8.0030594254e-3
22.724490,5.1640230588e2,-4.9645016276e-4,4.2312184600e1,6.3552722984e-1,1.0676330930e-9,8.7020453066e-9,5.1640221845e2,-5.5268459336e-4,1.1328044779e1,5.5415981134e-1,5.7186487578e-3,2.0439329091e-6,5.1637061510e2,-3.2095331722e-2,3.0655149259e0,3.0265806349e-1,3.5600696700e-1,7.8588927718e-3
22.825510,5.2100378671e2,-4.9195183301e-4,4.2680303064e1,6.3579262415e-1,8.8186880021e-10,8.6729414761e-9,5.2100370366e2,-5.4646341630e-4,1.1420074461e1,5.5502493081e-1,5.4614686881e-3,1.8642458599e-6,5.2097038972e2,-3.1520579569e-2,3.0839137180e0,3.0440906912e-1,3.5274567977e-1,7.7166775591e-3
22.926531,5.2562567778e2,-4.8751492927e-4,4.3050054347e1,6.3605468100e-1,7.4317085819e-10,8.6583895609e-9,5.2562559881e2,-5.4039032621e-4,1.1512512345e1,5.5588062697e-1,5.2147901032e-3,1.6996345948e-6,5.2559382992e2,-3.0951446706e-2,3.1024071729e0,3.0615315403e-1,3.4950000129e-1,7.5764021458e-3
23.027551,5.3026797907e2,-4.8313832743e-4,4.3421438448e1,6.3631345541e-1,6.1652372096e-10,8.6874933913e-9,5.3026790394e2,-5.3445861775e-4,1.1605358429e1,5.5672702760e-1,4.9782370851e-3,1.5488913050e-6,5.3023643777e2,-3.0391059209e-2,3.1209772968e0,3.0788859532e-1,3.4627005167e-1,7.4380546139e-3
23.128571,5.3493069059e2,-4.7882092925e-4,4.3794455368e1,6.3656900129e-1,5.0977178034e-10,8.6583895609e-9,5.3493061905e2,-5.2866199286e-4,1.1698612714e1,5.5756425847e-1,4.7514447155e-3,1.4110119082e-6,5.3489945680e2,-2.9838486697e-2,3.1396290648e0,3.0961585114e-1,3.4305594809e-1,7.3016228562e-3
